Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
200|0.001|6|32|0.4211527916326898|0.46075085324232085|0.4345661450924609|0.3637737459978655|0.4507890386455933|0.4592529711375212|0.4317211948790896|0.35850448632403514|4.721545752710561|64.76022148132324
50|0.01|1|32|0.42291823904461473|0.45969125214408235|0.43314366998577525|0.3641968899275844|0.45566349459439226|0.45840407470288624|0.43029871977240397|0.356898740357387|1.3670867096347266|1.9734845161437988
100|0.01|1|32|0.4224204739290462|0.45789473684210524|0.4317211948790896|0.3709531560860915|0.44182117282364347|0.45676855895196505|0.4295874822190612|0.36703355427421813|0.9303513420069827|3.9386045932769775
150|0.01|1|32|0.4429138279553792|0.4596354166666667|0.45590327169274536|0.45473790828500904|0.4807419533031572|0.5033467202141901|0.5035561877667141|0.5030695225074687|1.1361570600147886|6.0165557861328125
200|0.01|1|32|0.41850107950280147|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4274750156310386|0.45861486486486486|0.43029871977240397|0.35478537360890305|1.2150461103686183|8.117249011993408
50|0.01|2|32|0.4202493277135787|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.4441865688403084|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.0235327454803596|4.160907030105591
100|0.01|2|32|0.44632938695976804|0.47888888888888886|0.47297297297297297|0.46241925422091645|0.45140416301605185|0.4722524483133841|0.46372688477951635|0.4507641774342289|0.9727732032420242|9.522074460983276
150|0.01|2|32|0.4238975817923186|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.44963972732184154|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.1488417127960204|13.119286298751831
200|0.01|2|32|0.4152605476630332|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.4338913293768426|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.0504665949216303|17.169703245162964
50|0.01|4|32|0.42791308940144757|0.4612141652613828|0.4345661450924609|0.35891031328665074|0.4555339947269273|0.4607679465776294|0.43314366998577525|0.3529420935656374|0.9878588814671332|10.686341524124146
100|0.01|4|32|0.45875935080097696|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.46418013431564376|0.45879354290569246|0.4310099573257468|0.3580494931969683|1.0329863260430727|20.519164085388184
150|0.01|4|32|0.4515741315920997|0.45775862068965517|0.43029871977240397|0.36300097229221706|0.4663775851916902|0.4649350649350649|0.4423897581792319|0.3781189845937901|0.9516834817081268|30.39934015274048
200|0.01|4|32|0.4571284618450899|0.4777227722772277|0.4615931721194879|0.38038777357655773|0.4772515271878902|0.4709784411276949|0.45021337126600286|0.3695202592835592|1.0312931598855357|40.48975372314453
50|0.01|6|32|0.41362156496542957|0.4916864608076009|0.4850640113798009|0.38797380528078995|0.434502406876443|0.48691514670896113|0.47652916073968704|0.3786650270914191|1.4745190458500552|17.592737197875977
100|0.01|6|32|0.42284539536916566|0.46166807076663857|0.4352773826458037|0.3593614066499099|0.4442958343534821|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.0742049893069634|32.696173429489136
150|0.01|6|32|0.42135007658703105|0.5038699690402477|0.5071123755334281|0.402203182374541|0.4217669042854339|0.5003885003885004|0.5007112375533428|0.3966107911821882|1.172414477484267|48.612708568573
200|0.01|6|32|0.4782349168064523|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.49484226309112134|0.4583333333333333|0.43029871977240397|0.35759425979133047|0.9457696441774317|64.44438695907593
50|0.1|1|32|0.4454532394189502|0.4681933842239186|0.4466571834992888|0.3750254247940306|0.4556776586423962|0.46527196652719666|0.44096728307254623|0.3629618186136276|382.04740596863485|2.044736623764038
100|0.1|1|32|0.6298570038182226|0.5914096916299559|0.6180654338549075|0.6097696364140994|0.6010695879678436|0.5666280417149478|0.5817923186344239|0.5763054802186921|1539.9513148490078|4.2246177196502686
150|0.1|1|32|0.6162554708635415|0.6198979591836735|0.5668563300142248|0.544573603210442|0.61592969775945|0.6358695652173914|0.5711237553342816|0.5453110595185806|0.6623333096504176|6.332371473312378
200|0.1|1|32|0.4224568957667708|0.4692015209125475|0.4423897581792319|0.3120454948286579|0.45250086501864595|0.4741959611069559|0.45092460881934565|0.3107843137254902|0.7137391567230225|8.417316913604736
50|0.1|2|32|0.48059626595225907|0.49728260869565216|0.4971550497866287|0.4968778897298085|0.46143028556744214|0.49047013977128334|0.48933143669985774|0.4875021576013564|26.710723697487992|4.3334221839904785
100|0.1|2|32|0.5092703694186063|0.34|0.46586059743954483|0.36810955179060545|0.48254888114137945|0.375|0.47297297297297297|0.3773462783171521|617.124399047984|8.651990413665771
150|0.1|2|32|0.4932872529638271|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.48628211950814326|0.5038343558282209|0.5071123755334281|0.39691947748099043|415.35347832366824|12.998950481414795
200|0.1|2|32|0.4375679115515905|0.5091779728651237|0.5163584637268848|0.4289796074384114|0.4309431839565852|0.5040650406504065|0.5071123755334281|0.4265470038084711|703.9180081483846|17.5160915851593
50|0.1|4|32|0.4737226557994695|0.4616709732988803|0.4366998577524893|0.36983212908132773|0.4895560380324923|0.46462063086104005|0.44096728307254623|0.37063993220709635|524809.4568661435|10.453213214874268
100|0.1|4|32|0.4636661817166421|0.4610726643598616|0.4359886201991465|0.37065872218023327|0.4739816555343994|0.4664341761115955|0.44523470839260315|0.38378378378378386|0.74580317735672|20.871548175811768
150|0.1|4|32|0.4297776851494004|0.5084485407066052|0.515647226173542|0.40824147808916367|0.43996365909969265|0.5027027027027027|0.5049786628733998|0.3983073983073983|3435.686349272728|30.872243404388428
200|0.1|4|32|0.44134161862693716|0.509607993850884|0.5177809388335705|0.4112838679077489|0.4704689716294119|0.5015479876160991|0.5028449502133713|0.3970274523518098|0.698862612247467|40.27492594718933
50|0.1|6|32|0.5368336068343555|0.4851657940663176|0.4879089615931721|0.4834933385579937|0.547745994103709|0.49401709401709404|0.4950213371266003|0.49143924944164596|5060006.797667921|16.15961241722107
100|0.1|6|32|0.42962795092764394|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.44450424820268347|0.45847457627118643|0.43029871977240397|0.3561987689982376|168894919.63693902|32.05789017677307
150|0.1|6|32|0.48401991869836447|0.47784431137724553|0.47368421052631576|0.46900396649607123|0.4919032231302951|0.4854014598540146|0.4829302987197724|0.4791995618225126|5064212.310242057|48.18709468841553
200|0.1|6|32|0.41917488350070514|0.4602224123182207|0.43385490753911804|0.36398890707401343|0.4294964276247499|0.4583333333333333|0.43029871977240397|0.35759425979133047|31067418.070507765|64.09496665000916
50|0.001|1|64|0.4347249847736484|0.4547437295528899|0.44096728307254623|0.4277094208302263|0.4471468548731407|0.46|0.44594594594594594|0.42830224232146225|3.818021189650608|2.8828980922698975
100|0.001|1|64|0.4314247615887205|0.4616063548102383|0.43812233285917496|0.3801452730454659|0.44228251610148744|0.4575678040244969|0.4310099573257468|0.3692366013247826|4.169685310158457|5.882055997848511
150|0.001|1|64|0.43894587107883504|0.45569620253164556|0.4402560455192034|0.4227276450312525|0.44727028443431827|0.4663265306122449|0.45305832147937414|0.43097204525850386|3.9411654481327787|9.025980234146118
200|0.001|1|64|0.43558089796017474|0.4528735632183908|0.441678520625889|0.433689063889372|0.44350264766525904|0.45707915273132665|0.44523470839260315|0.4344678217821782|4.262192776686788|12.059156656265259
50|0.001|2|64|0.43109494161377065|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.460952754806165|0.45826235093696766|0.43029871977240397|0.3582853512403169|4.115147568382099|6.557418584823608
100|0.001|2|64|0.4195977815053955|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.44697486286166377|0.45787234042553193|0.4295874822190612|0.357138784939101|3.503277107449094|13.059442043304443
150|0.001|2|64|0.43568206973163176|0.4602224123182207|0.43385490753911804|0.36398890707401343|0.46654957720316703|0.45787234042553193|0.4295874822190612|0.357138784939101|3.847542523738838|19.60321831703186
200|0.001|2|64|0.4440550455374143|0.4602224123182207|0.43385490753911804|0.36398890707401343|0.47233255565965004|0.45741056218057924|0.42887624466571833|0.3566830674731267|3.8992882873843087|26.26341724395752
50|0.001|4|64|0.4091689953036064|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4368040646770901|0.4583333333333333|0.43029871977240397|0.35759425979133047|3.8877121397112795|15.941188097000122
100|0.001|4|64|0.4157997932048992|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4377004465721993|0.45879354290569246|0.4310099573257468|0.3580494931969683|4.145676637940806|31.658114433288574
150|0.001|4|64|0.4056077489483194|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4344872311107244|0.4583333333333333|0.43029871977240397|0.35759425979133047|3.568583236902807|48.27392768859863
200|0.001|4|64|0.4289136782211575|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.446934394153081|0.45879354290569246|0.4310099573257468|0.3580494931969683|3.7341492063351716|63.66529440879822
50|0.001|6|64|0.43820225855862605|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4546102964535247|0.45879354290569246|0.4310099573257468|0.3580494931969683|3.6348969407585514|34.790144205093384
100|0.001|6|64|0.4248354441137252|0.46075085324232085|0.4345661450924609|0.3637737459978655|0.4578396993984327|0.4592529711375212|0.4317211948790896|0.35850448632403514|3.685211244407924|80.12955403327942
150|0.001|6|64|0.4140161348741119|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4376994348544847|0.45826235093696766|0.43029871977240397|0.3582853512403169|3.3942196993670564|80.62284469604492
200|0.001|6|64|0.4302127237666655|0.5084485407066052|0.515647226173542|0.40824147808916367|0.44412283062429053|0.5042602633617351|0.5078236130867709|0.4034965532293703|3.7508198926114886|112.17459440231323
50|0.01|1|64|0.40391413349412897|0.4612794612794613|0.4345661450924609|0.3581976687101769|0.40205864320560736|0.46153846153846156|0.4345661450924609|0.35530142976040313|0.9574976464742768|3.003507375717163
100|0.01|1|64|0.4380778172797339|0.4602224123182207|0.43385490753911804|0.36398890707401343|0.4584072730363065|0.4593908629441624|0.4317211948790896|0.3571035741775615|0.9293813903057071|6.307283639907837
150|0.01|1|64|0.44075279891705743|0.45209580838323354|0.4544807965860597|0.45414254121889386|0.4415561027824261|0.45754716981132076|0.4615931721194879|0.46036777504161286|0.9286054686998568|8.983581304550171
200|0.01|1|64|0.4360685458985975|0.46060606060606063|0.4352773826458037|0.3701868287850375|0.46858920011574046|0.45478036175710596|0.42532005689900426|0.3571014650223647|0.851904405251446|12.315754175186157
50|0.01|2|64|0.43996365909969265|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.4580228203047699|0.45893310753598643|0.4310099573257468|0.3566512921883007|0.8077571021851782|6.530188322067261
100|0.01|2|64|0.45222365436485373|0.46049277824978757|0.43385490753911804|0.36125924573098345|0.4512341944400041|0.4595959595959596|0.4317211948790896|0.35496847459047975|1.2897216646760228|12.990391731262207
150|0.01|2|64|0.43143487876586617|0.4602368866328257|0.43314366998577525|0.3587128268079055|0.4533142860611603|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.5236637892780536|19.626056909561157
200|0.01|2|64|0.46638770236883587|0.47895229186155286|0.46799431009957326|0.4293236673033513|0.4864156662464666|0.4835988753514527|0.4751066856330014|0.4373987442662416|1.2168888522498804|26.146371364593506
50|0.01|4|64|0.44565457124414976|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.45768085971724515|0.5038343558282209|0.5071123755334281|0.39691947748099043|0.8848551188129932|16.00576424598694
100|0.01|4|64|0.45684821603815395|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.4804526020367901|0.5023400936037441|0.5042674253200569|0.4030305891526229|0.8489866016607266|31.832478761672974
150|0.01|4|64|0.4909319741243077|0.4780835881753313|0.4694167852062589|0.44782980408011996|0.48442055891333424|0.4830421377183967|0.47652916073968704|0.4564859323002455|1.0737091497425126|47.85623264312744
200|0.01|4|64|0.408788589442928|0.5051470588235294|0.5099573257467994|0.3730635838898463|0.4132624051767573|0.5029498525073747|0.5056899004267426|0.36974136802313173|0.9175414182244985|65.29966497421265
50|0.01|6|64|0.4572923601148503|0.5330097087378641|0.5483641536273115|0.5225377518774998|0.4659182653492753|0.5380059230009872|0.5547652916073968|0.5320151259932282|6.457977497335374|25.709371089935303
100|0.01|6|64|0.48321661483299577|0.4626485568760611|0.43741109530583216|0.36492747019062804|0.49654700744017205|0.45984784446322907|0.43243243243243246|0.35755561612335063|1.7471431712197365|51.4929473400116
150|0.01|6|64|0.44484620879020825|0.4606931530008453|0.43385490753911804|0.35916575242379334|0.4457516961447485|0.4610878661087866|0.43385490753911804|0.35485700714560764|1.0909706849197391|74.53249716758728
200|0.01|6|64|0.41647966750909027|0.4607594936708861|0.43385490753911804|0.35845898451830654|0.4384703637529871|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.5439235977246142|99.70390272140503
50|0.1|1|64|0.4313397773006967|0.47354497354497355|0.457325746799431|0.4010423907429896|0.41783739268204345|0.46275197195442597|0.4395448079658606|0.37930926301070256|473.27121119201183|2.9917192459106445
100|0.1|1|64|0.5741700373728524|0.5465116279069767|0.5170697012802276|0.46330779380159|0.5435008265733727|0.4701492537313433|0.48862019914651494|0.43448882335138905|396.4387140274048|5.96665096282959
150|0.1|1|64|0.40741062991568344|0.37320574162679426|0.4623044096728307|0.386578947368421|0.43330655653782113|0.4484536082474227|0.48577524893314367|0.40821712060218135|289.87077825467895|9.196928262710571
200|0.1|1|64|0.4742770771070539|0.49764373232799247|0.49644381223328593|0.46153346834917175|0.46535575029997434|0.4878522837706511|0.4822190611664296|0.452801300145411|401.74098474285074|11.806913137435913
50|0.1|2|64|0.4958388050399729|0.488456865127582|0.4864864864864865|0.48271841731399134|0.5070284029631188|0.4981179422835634|0.49786628733997157|0.4956117886178862|6259.599721312523|6.502375841140747
100|0.1|2|64|0.4272848127006995|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.3972145387882455|0.4580152671755725|0.4295874822190612|0.3557460034509159|11433.85090265132|13.314091682434082
150|0.1|2|64|0.41154046162655883|0.5072685539403213|0.5135135135135135|0.4034168310566867|0.42289598125489414|0.5026902382782475|0.5049786628733998|0.3956542360822909|14128.761472761631|19.513626098632812
200|0.1|2|64|0.5842426989391127|0.6115537848605578|0.5796586059743954|0.5708887724090919|0.593995657707569|0.6302521008403361|0.5881934566145093|0.5771718484376778|10616.23333722353|26.574626684188843
50|0.1|4|64|0.39000503835421857|0.5081206496519721|0.5149359886201992|0.4112661597705214|0.42152813890479535|0.5003903200624512|0.5007112375533428|0.399171633941094|160224.22285568714|15.90282940864563
100|0.1|4|64|0.47885206461234014|0.4839357429718876|0.4772403982930299|0.4535076126911502|0.4753899665930811|0.48530901722391084|0.4793741109530583|0.4572287441065722|1723266.054677546|31.954533100128174
150|0.1|4|64|0.4922735118138278|0.48197115384615385|0.4786628733997155|0.4742370019309303|0.5065144503641171|0.48756218905472637|0.48577524893314367|0.4831079483483208|383851.54206595756|47.96874761581421
