OER|Concept|PR
4|http://en.wikipedia.org/wiki/Absolute_value|0.007656946
4|http://en.wikipedia.org/wiki/Closed_set|0.009454499
4|http://en.wikipedia.org/wiki/Compact_space|0.01159283
4|http://en.wikipedia.org/wiki/Euclidean_space|0.007058384
4|http://en.wikipedia.org/wiki/Finite_set|0.007398505
4|http://en.wikipedia.org/wiki/Function_(mathematics)|0.006277536
4|http://en.wikipedia.org/wiki/If_and_only_if|0.00676696
4|http://en.wikipedia.org/wiki/Image_(mathematics)|0.005437119
4|http://en.wikipedia.org/wiki/Infimum_and_supremum|0.01177504
4|http://en.wikipedia.org/wiki/Infinity|0.00559192
4|http://en.wikipedia.org/wiki/Linear_algebra|0.008251972
4|http://en.wikipedia.org/wiki/Lp_space|0.007064824
4|http://en.wikipedia.org/wiki/Metric_space|0.009436703
4|http://en.wikipedia.org/wiki/Metric_space|0.0110489
4|http://en.wikipedia.org/wiki/Open_set|0.005839365
4|http://en.wikipedia.org/wiki/Real_number|0.008632215
4|http://en.wikipedia.org/wiki/Support_(mathematics)|0.01472015
4|http://en.wikipedia.org/wiki/Triangle_inequality|0.006136451
4|http://en.wikipedia.org/wiki/Vector_space|0.01986523
5|http://en.wikipedia.org/wiki/Addition|0.005358038
5|http://en.wikipedia.org/wiki/Axiom|0.006698852
5|http://en.wikipedia.org/wiki/Ball_(mathematics)|0.006059992
5|http://en.wikipedia.org/wiki/Bolzano%e2%80%93Weierstrass_theorem|0.02447611
5|http://en.wikipedia.org/wiki/Bounded_set|0.006927563
5|http://en.wikipedia.org/wiki/Closed_set|0.005708221
5|http://en.wikipedia.org/wiki/Compact_space|0.009879693
5|http://en.wikipedia.org/wiki/Compact_space|0.01314274
5|http://en.wikipedia.org/wiki/Cover_(topology)|0.01330525
5|http://en.wikipedia.org/wiki/Cover_(topology)|0.02319486
5|http://en.wikipedia.org/wiki/Finite_set|0.007146374
5|http://en.wikipedia.org/wiki/Finite_set|0.008137108
5|http://en.wikipedia.org/wiki/If_and_only_if|0.006768765
5|http://en.wikipedia.org/wiki/Infinity|0.006963634
5|http://en.wikipedia.org/wiki/Interval_(mathematics)|0.00623458
5|http://en.wikipedia.org/wiki/Interval_(mathematics)|0.01482845
5|http://en.wikipedia.org/wiki/Limit_(mathematics)|0.006405798
5|http://en.wikipedia.org/wiki/Mathematical_proof|0.006539762
5|http://en.wikipedia.org/wiki/Metric_space|0.01244123
5|http://en.wikipedia.org/wiki/Metric_space|0.01470341
5|http://en.wikipedia.org/wiki/Open_set|0.005277237
5|http://en.wikipedia.org/wiki/Open_set|0.007213766
5|http://en.wikipedia.org/wiki/Partially_ordered_set|0.005783126
5|http://en.wikipedia.org/wiki/Real_number|0.01593675
5|http://en.wikipedia.org/wiki/Real_number|0.01828666
5|http://en.wikipedia.org/wiki/Sequence|0.007571281
5|http://en.wikipedia.org/wiki/Sequentially_compact_space|0.006623729
5|http://en.wikipedia.org/wiki/Sequentially_compact_space|0.01228229
5|http://en.wikipedia.org/wiki/Set-theoretic_definition_of_natural_numbers|0.005200969
5|http://en.wikipedia.org/wiki/Set_(mathematics)|0.005005482
5|http://en.wikipedia.org/wiki/Set_(mathematics)|0.008040636
5|http://en.wikipedia.org/wiki/Subsequence|0.006409278
5|http://en.wikipedia.org/wiki/Subsequence|0.006849441
5|http://en.wikipedia.org/wiki/Subset|0.005077795
5|http://en.wikipedia.org/wiki/Subset|0.008247802
5|http://en.wikipedia.org/wiki/Theorem|0.006729656
5|http://en.wikipedia.org/wiki/Topological_space|0.005122273
5|http://en.wikipedia.org/wiki/Topology|0.005526254
5|http://en.wikipedia.org/wiki/Topology|0.008231687
5|http://en.wikipedia.org/wiki/Union_(set_theory)|0.006621846
5|http://en.wikipedia.org/wiki/Vector_space|0.007103103
6|http://en.wikipedia.org/wiki/Bolzano%e2%80%93Weierstrass_theorem|0.01105518
6|http://en.wikipedia.org/wiki/Bounded_set|0.005512424
6|http://en.wikipedia.org/wiki/Closed_set|0.006396677
6|http://en.wikipedia.org/wiki/Compact_space|0.006281825
6|http://en.wikipedia.org/wiki/Compact_space|0.01579403
6|http://en.wikipedia.org/wiki/Complement_(set_theory)|0.005580305
6|http://en.wikipedia.org/wiki/Cover_(topology)|0.01534769
6|http://en.wikipedia.org/wiki/Cover_(topology)|0.03443167
6|http://en.wikipedia.org/wiki/Euclidean_space|0.00573965
6|http://en.wikipedia.org/wiki/Euclidean_space|0.009156098
6|http://en.wikipedia.org/wiki/Finite_set|0.005636045
6|http://en.wikipedia.org/wiki/If_and_only_if|0.006256322
6|http://en.wikipedia.org/wiki/Infimum_and_supremum|0.01239426
6|http://en.wikipedia.org/wiki/Infinity|0.005707355
6|http://en.wikipedia.org/wiki/Intersection_(set_theory)|0.005338051
6|http://en.wikipedia.org/wiki/Interval_(mathematics)|0.005819232
6|http://en.wikipedia.org/wiki/Interval_(mathematics)|0.00856449
6|http://en.wikipedia.org/wiki/Least-upper-bound_property|0.005573441
6|http://en.wikipedia.org/wiki/Mathematical_proof|0.005186489
6|http://en.wikipedia.org/wiki/Metric_space|0.01010026
6|http://en.wikipedia.org/wiki/Open_set|0.006194713
6|http://en.wikipedia.org/wiki/Open_set|0.006377732
6|http://en.wikipedia.org/wiki/Qi|0.006398958
6|http://en.wikipedia.org/wiki/Real_number|0.01042029
6|http://en.wikipedia.org/wiki/Real_number|0.01114608
6|http://en.wikipedia.org/wiki/Set_(mathematics)|0.006362691
6|http://en.wikipedia.org/wiki/Subset|0.005160936
6|http://en.wikipedia.org/wiki/Subset|0.00737243
6|http://en.wikipedia.org/wiki/Theorem|0.005071779
6|http://en.wikipedia.org/wiki/Topology|0.007613788
6|http://en.wikipedia.org/wiki/Triangle_inequality|0.007699676
6|http://en.wikipedia.org/wiki/Union_(set_theory)|0.005383082
7|http://en.wikipedia.org/wiki/Bolzano%e2%80%93Weierstrass_theorem|0.006932524
7|http://en.wikipedia.org/wiki/Cauchy_sequence|0.005740926
7|http://en.wikipedia.org/wiki/Compact_space|0.009178358
7|http://en.wikipedia.org/wiki/Compact_space|0.0125739
7|http://en.wikipedia.org/wiki/Cover_(topology)|0.009450703
7|http://en.wikipedia.org/wiki/Cover_(topology)|0.01958264
7|http://en.wikipedia.org/wiki/Euclidean_space|0.005353865
7|http://en.wikipedia.org/wiki/Finite_set|0.006773789
7|http://en.wikipedia.org/wiki/Heine%e2%80%93Borel_theorem|0.005532951
7|http://en.wikipedia.org/wiki/If_and_only_if|0.006313705
7|http://en.wikipedia.org/wiki/Infinity|0.006091108
7|http://en.wikipedia.org/wiki/Lebesgue%27s_number_lemma|0.01274296
7|http://en.wikipedia.org/wiki/Lebesgue_measure|0.005730017
7|http://en.wikipedia.org/wiki/Lemma_(mathematics)|0.005333673
7|http://en.wikipedia.org/wiki/Limit_(mathematics)|0.006267158
7|http://en.wikipedia.org/wiki/Mathematical_proof|0.005778349
7|http://en.wikipedia.org/wiki/Metric_space|0.01430215
7|http://en.wikipedia.org/wiki/Metric_space|0.01900946
7|http://en.wikipedia.org/wiki/Real_number|0.007348492
7|http://en.wikipedia.org/wiki/Sequence|0.007299835
7|http://en.wikipedia.org/wiki/Sequentially_compact_space|0.01931073
7|http://en.wikipedia.org/wiki/Sequentially_compact_space|0.02409613
7|http://en.wikipedia.org/wiki/Set_(mathematics)|0.007346051
7|http://en.wikipedia.org/wiki/Subsequence|0.007777391
7|http://en.wikipedia.org/wiki/Subset|0.007039157
7|http://en.wikipedia.org/wiki/Theorem|0.005878853
7|http://en.wikipedia.org/wiki/Topological_space|0.006478834
7|http://en.wikipedia.org/wiki/Topology|0.007939408
7|http://en.wikipedia.org/wiki/Totally_bounded_space|0.009423602
7|http://en.wikipedia.org/wiki/Totally_bounded_space|0.009587994
7|http://en.wikipedia.org/wiki/Union_(set_theory)|0.006578347
7|http://en.wikipedia.org/wiki/Vector_space|0.006661662
8|http://en.wikipedia.org/wiki/Axiom|0.006395487
8|http://en.wikipedia.org/wiki/Cauchy_sequence|0.005865624
8|http://en.wikipedia.org/wiki/Closed_set|0.01419757
8|http://en.wikipedia.org/wiki/Compact_space|0.009311522
8|http://en.wikipedia.org/wiki/Compact_space|0.01035874
8|http://en.wikipedia.org/wiki/Complement_(set_theory)|0.006631406
8|http://en.wikipedia.org/wiki/Complete_metric_space|0.01520764
8|http://en.wikipedia.org/wiki/Complex_analysis|0.009219627
8|http://en.wikipedia.org/wiki/Cover_(topology)|0.007086864
8|http://en.wikipedia.org/wiki/Cover_(topology)|0.01016066
8|http://en.wikipedia.org/wiki/De_Morgan%27s_laws|0.009323253
8|http://en.wikipedia.org/wiki/Empty_set|0.01089904
8|http://en.wikipedia.org/wiki/Equality_(mathematics)|0.005131237
8|http://en.wikipedia.org/wiki/Extreme_value_theorem|0.009655529
8|http://en.wikipedia.org/wiki/Finite_intersection_property|0.00514374
8|http://en.wikipedia.org/wiki/Finite_intersection_property|0.02439222
8|http://en.wikipedia.org/wiki/Finite_set|0.00721896
8|http://en.wikipedia.org/wiki/If_and_only_if|0.008311675
8|http://en.wikipedia.org/wiki/Infinity|0.006171495
8|http://en.wikipedia.org/wiki/Intersection_(set_theory)|0.006996532
8|http://en.wikipedia.org/wiki/Logical_conjunction|0.005102277
8|http://en.wikipedia.org/wiki/Mathematical_proof|0.006200101
8|http://en.wikipedia.org/wiki/Metric_space|0.009236089
8|http://en.wikipedia.org/wiki/Metric_space|0.01364592
8|http://en.wikipedia.org/wiki/Real_number|0.006698302
8|http://en.wikipedia.org/wiki/Sequence|0.00691376
8|http://en.wikipedia.org/wiki/Sequentially_compact_space|0.008180965
8|http://en.wikipedia.org/wiki/Sequentially_compact_space|0.0110625
8|http://en.wikipedia.org/wiki/Set_(mathematics)|0.007836158
8|http://en.wikipedia.org/wiki/Subset|0.008097535
8|http://en.wikipedia.org/wiki/Theorem|0.00634298
8|http://en.wikipedia.org/wiki/Topology|0.007589454
8|http://en.wikipedia.org/wiki/Totally_bounded_space|0.01242785
8|http://en.wikipedia.org/wiki/Union_(set_theory)|0.006751982
8|http://en.wikipedia.org/wiki/Variable_(mathematics)|0.005191094
8|http://en.wikipedia.org/wiki/Vector_space|0.006870407
9|http://en.wikipedia.org/wiki/Augustin-Louis_Cauchy|0.005283069
9|http://en.wikipedia.org/wiki/Banach_fixed-point_theorem|0.005718138
9|http://en.wikipedia.org/wiki/Banach_fixed-point_theorem|0.01953472
9|http://en.wikipedia.org/wiki/Compact_space|0.005826006
