OER|Concept|PR
8|http://en.wikipedia.org/wiki/Gamete|0.01100454
8|http://en.wikipedia.org/wiki/Germ_cell|0.01318578
8|http://en.wikipedia.org/wiki/Meiosis|0.0109805
8|http://en.wikipedia.org/wiki/Mitosis|0.01013526
8|http://en.wikipedia.org/wiki/Mutation|0.009361159
8|http://en.wikipedia.org/wiki/Ploidy|0.01681958
8|http://en.wikipedia.org/wiki/Ploidy|0.02658512
8|http://en.wikipedia.org/wiki/Somatic_cell|0.005554355
8|http://en.wikipedia.org/wiki/Sperm|0.006169584
8|http://en.wikipedia.org/wiki/Sperm|0.00676563
8|http://en.wikipedia.org/wiki/Zygote|0.009843063
9|http://en.wikipedia.org/wiki/Anaphase|0.005048939
9|http://en.wikipedia.org/wiki/Cell_(biology)|0.005382029
9|http://en.wikipedia.org/wiki/Centriole|0.005291713
9|http://en.wikipedia.org/wiki/Centromere|0.006566679
9|http://en.wikipedia.org/wiki/Centromere|0.008852729
9|http://en.wikipedia.org/wiki/Centrosome|0.006047804
9|http://en.wikipedia.org/wiki/Centrosome|0.009729914
9|http://en.wikipedia.org/wiki/Chromatid|0.00533292
9|http://en.wikipedia.org/wiki/Chromatid|0.008081357
9|http://en.wikipedia.org/wiki/Chromatin|0.006175632
9|http://en.wikipedia.org/wiki/Chromosome|0.0114267
9|http://en.wikipedia.org/wiki/Chromosome|0.01299231
9|http://en.wikipedia.org/wiki/Cytokinesis|0.005914744
9|http://en.wikipedia.org/wiki/Cytoplasm|0.005647151
9|http://en.wikipedia.org/wiki/DNA|0.00512806
9|http://en.wikipedia.org/wiki/DNA|0.005866059
9|http://en.wikipedia.org/wiki/Interphase|0.007333317
9|http://en.wikipedia.org/wiki/Kinetochore|0.009024284
9|http://en.wikipedia.org/wiki/Metaphase|0.007839351
9|http://en.wikipedia.org/wiki/Microtubule|0.009201761
9|http://en.wikipedia.org/wiki/Mitosis|0.01117508
9|http://en.wikipedia.org/wiki/Mitosis|0.01869003
9|http://en.wikipedia.org/wiki/Ploidy|0.01073385
9|http://en.wikipedia.org/wiki/Prometaphase|0.006102327
9|http://en.wikipedia.org/wiki/Prophase|0.007955721
9|http://en.wikipedia.org/wiki/Prophase|0.008087871
9|http://en.wikipedia.org/wiki/Protein|0.005426248
9|http://en.wikipedia.org/wiki/S_phase|0.006041368
