Epochs,Learning rate,Layers,Channels,Time,Embedding,Class,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,64,17.218582153320312,embedd-er,rdfs,0.7831325301204819,0.7935483870967742,0.7929713524317122,0.7931264597931265,18.551828596981068,17.216260194778442,Reinjection,Stanford
300,0.01,6,64,16.690255880355835,embedd-er,rdfs,0.8795180722891566,0.8580645161290322,0.8579831932773109,0.8570590207914152,28.628499327263853,16.68817901611328,Reinjection,Stanford
300,0.01,6,64,16.433525562286377,embedd-er,rdfs,0.8170731707317073,0.7935483870967742,0.7931757209926225,0.7925033467202142,19.587283172426396,16.431262731552124,Reinjection,Stanford
300,0.01,6,64,17.00430417060852,embedd-er,rdfs,0.8192771084337349,0.7548387096774194,0.7564388736263736,0.7510987153482083,22.373270140698878,17.00205111503601,Reinjection,Stanford
300,0.01,6,64,16.201874494552612,embedd-er,rdfs,0.8809523809523809,0.8193548387096774,0.822808833678399,0.8159769335142469,15.445813002832438,16.19937777519226,Reinjection,Stanford
300,0.01,6,64,10.238105535507202,embedd-er,rdfs,0.7555555555555555,0.7870967741935484,0.7856429047301798,0.7853455873095808,35.39145775617362,10.236288785934448,NoEnrichment,Stanford
300,0.01,6,64,9.896663188934326,embedd-er,rdfs,0.8271604938271605,0.7935483870967742,0.7941176470588236,0.7925033467202142,23.125872420336236,9.895180702209473,NoEnrichment,Stanford
300,0.01,6,64,10.436535358428955,embedd-er,rdfs,0.8470588235294118,0.8387096774193549,0.8370221327967806,0.8373830206890764,20.26197358895297,10.435091733932495,NoEnrichment,Stanford
300,0.01,6,64,10.481388807296753,embedd-er,rdfs,0.8809523809523809,0.8258064516129032,0.8284684065934066,0.822857142857143,19.600246715403046,10.479828119277954,NoEnrichment,Stanford
300,0.01,6,64,10.453619718551636,embedd-er,rdfs,0.8705882352941177,0.8129032258064516,0.814872325741891,0.8090565396542202,29.53229216465843,10.452160835266113,NoEnrichment,Stanford
300,0.01,6,64,8.509014129638672,embedd-er,rdfs,0.7111111111111111,0.7354838709677419,0.7340106595602931,0.7333081539300852,79.48304694890976,8.50790810585022,Conv,Stanford
300,0.01,6,64,8.664976596832275,embedd-er,rdfs,0.7666666666666667,0.7612903225806451,0.7558823529411764,0.7572486772486773,79.06079243123531,8.664170265197754,Conv,Stanford
300,0.01,6,64,9.05772089958191,embedd-er,rdfs,0.7816091954022989,0.7741935483870968,0.7709590878604964,0.7717615381379107,92.85216517746449,9.056885719299316,Conv,Stanford
300,0.01,6,64,9.238161087036133,embedd-er,rdfs,0.8493150684931506,0.7419354838709677,0.7547218406593407,0.7410624791179419,90.56520146876574,9.237313985824585,Conv,Stanford
300,0.01,6,64,8.629047393798828,embedd-er,rdfs,0.8372093023255814,0.7806451612903226,0.7801932367149759,0.7757065032345931,83.31214133650064,8.628225564956665,Conv,Stanford
300,0.01,6,64,99.67250394821167,embedd-er,rdfs,0.6585365853658537,0.6580645161290323,0.6575616255829446,0.6575513777147859,64.30889274179935,99.66939997673035,GAT,Stanford
300,0.01,6,64,101.37389302253723,embedd-er,rdfs,0.8214285714285714,0.8,0.7987394957983194,0.7983549456544545,35.62116784351383,101.37100005149841,GAT,Stanford
300,0.01,6,64,101.32348966598511,embedd-er,rdfs,0.6590909090909091,0.6387096774193548,0.6339704896042924,0.6343107516009437,94.75907428562641,101.32037544250488,GAT,Stanford
300,0.01,6,64,101.08375787734985,embedd-er,rdfs,0.7532467532467533,0.6645161290322581,0.6702438186813187,0.6621395036887994,71.17675647884607,101.08026766777039,GAT,Stanford
300,0.01,6,64,100.42526960372925,embedd-er,rdfs,0.84,0.7354838709677419,0.7471532091097308,0.7338888656253926,97.62212140415795,100.42197370529175,GAT,Stanford
300,0.01,6,64,14.778190851211548,embedd-er,rdfs,0.7333333333333333,0.7612903225806451,0.7598267821452365,0.7593268706198328,15.946143479293823,14.775795221328735,SAGE,Stanford
300,0.01,6,64,14.651188373565674,embedd-er,rdfs,0.8658536585365854,0.8387096774193549,0.8390756302521009,0.837737113186215,19.739792230073363,14.648827075958252,SAGE,Stanford
300,0.01,6,64,15.239609479904175,embedd-er,rdfs,0.7816091954022989,0.7741935483870968,0.7709590878604964,0.7717615381379107,18.99714193677937,15.237327575683594,SAGE,Stanford
300,0.01,6,64,15.175387382507324,embedd-er,rdfs,0.8604651162790697,0.8129032258064516,0.8128434065934066,0.8090565396542204,23.27472819353352,15.173156499862671,SAGE,Stanford
300,0.01,6,64,15.638169765472412,embedd-er,rdfs,0.9512195121951219,0.8838709677419355,0.8921670117322291,0.8820993914807302,24.90858211039449,15.63577151298523,SAGE,Stanford
