Epochs,Learning rate,Layers,Channels,Time,Embedding,Class,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,64,55.279359579086304,embedd-er,dct,0.9,0.9078947368421053,0.9074844074844075,0.9077509970521935,4.849149698009569,55.2767653465271,Reinjection,OYC
300,0.01,6,64,57.05464839935303,embedd-er,dct,0.9294117647058824,0.9013157894736842,0.9019886363636364,0.8993954904469841,14.93789769106661,57.05188012123108,Reinjection,OYC
300,0.01,6,64,58.0956916809082,embedd-er,dct,0.8941176470588236,0.8947368421052632,0.892613933996857,0.8935574229691876,4.324292901326771,58.09282565116882,Reinjection,OYC
300,0.01,6,64,58.65474462509155,embedd-er,dct,0.8901098901098901,0.9210526315789473,0.9154880391129736,0.9193633952254642,12.226121709070867,58.65122056007385,Reinjection,OYC
300,0.01,6,64,58.4453341960907,embedd-er,dct,0.9642857142857143,0.9144736842105263,0.9204647811205188,0.912469545957918,4.178100803150301,58.44224405288696,Reinjection,OYC
300,0.01,6,64,19.461101531982422,embedd-er,dct,0.9382716049382716,0.9539473684210527,0.9533957033957035,0.953849490349165,5.0668577265314525,19.458824396133423,NoEnrichment,OYC
300,0.01,6,64,18.742273092269897,embedd-er,dct,0.9318181818181818,0.9210526315789473,0.9190340909090908,0.9190340909090908,9.778598002194485,18.740397453308105,NoEnrichment,OYC
300,0.01,6,64,18.517077207565308,embedd-er,dct,0.9156626506024096,0.9078947368421053,0.9071066876200453,0.9071066876200453,5.727509173666476,18.515308141708374,NoEnrichment,OYC
300,0.01,6,64,18.27314567565918,embedd-er,dct,0.9047619047619048,0.9013157894736842,0.8998603108084512,0.9003452948118362,5.476295455835498,18.270853281021118,NoEnrichment,OYC
300,0.01,6,64,18.318747997283936,embedd-er,dct,0.9390243902439024,0.875,0.882093316519546,0.8725676212328466,5.122208381773817,18.31693434715271,NoEnrichment,OYC
300,0.01,6,64,47.01793026924133,embedd-er,dct,0.7916666666666666,0.7631578947368421,0.764033264033264,0.7631168831168831,104.47068954259157,47.0158576965332,Conv,OYC
300,0.01,6,64,40.58088827133179,embedd-er,dct,0.8777777777777778,0.868421052631579,0.8629261363636364,0.8644551453540217,98.1140588670969,40.5799880027771,Conv,OYC
300,0.01,6,64,38.66592860221863,embedd-er,dct,0.875,0.8881578947368421,0.8841452767592107,0.8863826232247285,95.38542189449072,38.66504430770874,Conv,OYC
300,0.01,6,64,38.92218828201294,embedd-er,dct,0.8589743589743589,0.8223684210526315,0.8239043129037891,0.821743473917387,95.62521224468946,38.92118954658508,Conv,OYC
300,0.01,6,64,42.25673699378967,embedd-er,dct,0.927710843373494,0.868421052631579,0.8738965952080706,0.865605658709107,102.04716885089874,42.25560998916626,Conv,OYC
300,0.01,6,64,314.60823154449463,embedd-er,dct,0.8588235294117647,0.8881578947368421,0.8868676368676369,0.887569072792934,11.296874681633199,314.60443139076233,GAT,OYC
300,0.01,6,64,375.7998504638672,embedd-er,dct,0.9120879120879121,0.9144736842105263,0.9090909090909092,0.9116871508379887,24.29256637726212,375.7943859100342,GAT,OYC
300,0.01,6,64,388.9525830745697,embedd-er,dct,0.8452380952380952,0.8355263157894737,0.8335079448227694,0.8339088246863936,17.0893299601521,388.9457643032074,GAT,OYC
300,0.01,6,64,380.1670970916748,embedd-er,dct,0.8977272727272727,0.9144736842105263,0.9106862231534835,0.9131161236424394,27.70582320075482,380.16137957572937,GAT,OYC
300,0.01,6,64,371.30795192718506,embedd-er,dct,0.9230769230769231,0.9078947368421053,0.9041614123581336,0.9041614123581336,41.24338772823103,371.30234384536743,GAT,OYC
300,0.01,6,64,53.94520425796509,embedd-er,dct,0.9240506329113924,0.9276315789473685,0.9274081774081775,0.9275531868798474,5.758226862551965,53.94241118431091,SAGE,OYC
300,0.01,6,64,55.6713285446167,embedd-er,dct,0.9101123595505618,0.9013157894736842,0.8977272727272727,0.8985720005338316,5.86038020441265,55.66868281364441,SAGE,OYC
300,0.01,6,64,55.67292141914368,embedd-er,dct,0.9058823529411765,0.9078947368421053,0.9058844071939933,0.9068627450980393,5.274108447851177,55.66999626159668,SAGE,OYC
300,0.01,6,64,53.681092977523804,embedd-er,dct,0.9090909090909091,0.9276315789473685,0.9239566963506198,0.9264828738512949,6.303717427730589,53.67846727371216,SAGE,OYC
300,0.01,6,64,55.299590826034546,embedd-er,dct,0.9438202247191011,0.9210526315789473,0.9205548549810845,0.9182795698924731,7.584711000232346,55.296939849853516,SAGE,OYC
