Epochs,Learning rate,Layers,Channels,Time,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,16,19.21519374847412,0.7777777777777778,0.720108695652174,0.7221153846153847,0.7183596739558489,5.2106720885258255,19.212728261947632,Reinjection,Khan
300,0.01,6,16,18.416552543640137,0.7586206896551724,0.7418478260869565,0.7391666666666667,0.7394913523945782,5.168459079686727,18.413061141967773,Reinjection,Khan
300,0.01,6,16,20.195922136306763,0.805,0.7581521739130435,0.7573127660216742,0.754804416994198,5.916796361612796,20.192452907562256,Reinjection,Khan
300,0.01,6,16,19.710545301437378,0.746268656716418,0.7336956521739131,0.7315878528809332,0.7319140079093693,5.7833016080821835,19.708397150039673,Reinjection,Khan
300,0.01,6,16,19.975669145584106,0.7815533980582524,0.7513513513513513,0.7481303418803419,0.7477845944103613,5.645810434249142,19.973161458969116,Reinjection,Khan
300,0.01,6,16,9.000097036361694,0.8613861386138614,0.8315217391304348,0.8307692307692307,0.8292982193625618,9.678257709327227,8.999017715454102,NoEnrichment,Khan
300,0.01,6,16,8.247271060943604,0.8373205741626795,0.8396739130434783,0.8363095238095238,0.8376587933574094,13.440163858767846,8.246094942092896,NoEnrichment,Khan
300,0.01,6,16,8.327452182769775,0.8916256157635468,0.8586956521739131,0.8588462583391192,0.8564527260179434,13.809629813089487,8.326453924179077,NoEnrichment,Khan
300,0.01,6,16,7.686307191848755,0.8254716981132075,0.8396739130434783,0.8359753020452994,0.8376587933574093,15.671729843601497,7.685239315032959,NoEnrichment,Khan
300,0.01,6,16,7.197714328765869,0.8543689320388349,0.8324324324324325,0.8304843304843305,0.8300287484069826,13.508072361535596,7.1966471672058105,NoEnrichment,Khan
300,0.01,6,16,7.090039491653442,0.7376237623762376,0.6956521739130435,0.692548076923077,0.691635493042047,117.63073965907097,7.089156627655029,Conv,Khan
300,0.01,6,16,8.095606565475464,0.6842105263157895,0.6467391304347826,0.6464285714285715,0.6454720616570329,114.37093442678452,8.094804525375366,Conv,Khan
300,0.01,6,16,7.358987331390381,0.75,0.6875,0.6883659854499351,0.6846474265829104,116.46381211280823,7.358037233352661,Conv,Khan
300,0.01,6,16,7.186577320098877,0.7011494252873564,0.654891304347826,0.6575978864250305,0.6548683676106783,139.30960822105408,7.1858155727386475,Conv,Khan
300,0.01,6,16,7.067298173904419,0.7295918367346939,0.6810810810810811,0.6801697530864197,0.6783651579443658,128.88424649834633,7.066489219665527,Conv,Khan
300,0.01,6,16,36.95591068267822,0.8756218905472637,0.845108695652174,0.8449519230769231,0.8431618851080056,21.52643923423966,36.95257306098938,GAT,Khan
300,0.01,6,16,38.85996699333191,0.8367346938775511,0.8152173913043478,0.8147619047619048,0.8141414141414142,25.87172298225778,38.85720682144165,GAT,Khan
300,0.01,6,16,37.97634267807007,0.8985507246376812,0.875,0.8738793129471428,0.8726490325298667,25.424411792700994,37.972116470336914,GAT,Khan
300,0.01,6,16,42.03060841560364,0.8325123152709359,0.8315217391304348,0.8295188054739218,0.8302380952380952,30.03834031328006,42.02759385108948,GAT,Khan
300,0.01,6,16,38.026150703430176,0.8737373737373737,0.8378378378378378,0.8387048907882242,0.8362880151027994,28.40495299450413,38.023354291915894,GAT,Khan
300,0.01,6,16,10.72524905204773,0.8737373737373737,0.8369565217391305,0.8377403846153846,0.8351992834751456,12.940755929957959,10.723066806793213,SAGE,Khan
300,0.01,6,16,10.829612731933594,0.8682926829268293,0.8668478260869565,0.8646428571428572,0.8654880459512886,10.599311319378103,10.827512502670288,SAGE,Khan
300,0.01,6,16,12.127062797546387,0.8803827751196173,0.8586956521739131,0.8564011229510671,0.8558167570825799,12.842571079327172,12.124603271484375,SAGE,Khan
300,0.01,6,16,12.335875988006592,0.8477157360406091,0.8369565217391305,0.8361385697746906,0.8361385697746906,13.461838709354197,12.333834648132324,SAGE,Khan
300,0.01,6,16,11.285141706466675,0.8522167487684729,0.8243243243243243,0.823272792022792,0.8221403796803703,16.464817135252815,11.283174991607666,SAGE,Khan
