Epochs,Learning rate,Layers,Channels,Time,Embedding,Class,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,64,17.08111834526062,embedd-er,rdfs,0.8613861386138614,0.8315217391304348,0.8307692307692307,0.8292982193625618,8.268583162458526,17.079042673110962,Reinjection,Khan
300,0.01,6,64,16.959272384643555,embedd-er,rdfs,0.8676470588235294,0.8641304347826086,0.8621428571428571,0.862817607061911,20.79313788440777,16.95711374282837,Reinjection,Khan
300,0.01,6,64,17.365896224975586,embedd-er,rdfs,0.88,0.8396739130434783,0.8406284903552993,0.8374546135130077,18.128274947725004,17.36384677886963,Reinjection,Khan
300,0.01,6,64,17.577166080474854,embedd-er,rdfs,0.8275862068965517,0.8260869565217391,0.8240567577997446,0.8247619047619048,10.087749838763557,17.575304746627808,Reinjection,Khan
300,0.01,6,64,17.076456785202026,embedd-er,rdfs,0.8365384615384616,0.8162162162162162,0.8133309591642925,0.8133309591642925,11.017393080459442,17.074472904205322,Reinjection,Khan
300,0.01,6,64,9.577680110931396,embedd-er,rdfs,0.8598130841121495,0.8532608695652174,0.8485576923076923,0.8500316961994747,17.96270283926424,9.576382637023926,NoEnrichment,Khan
300,0.01,6,64,9.053224802017212,embedd-er,rdfs,0.848780487804878,0.845108695652174,0.8427380952380952,0.8435269105963971,21.907967508552247,9.05206823348999,NoEnrichment,Khan
300,0.01,6,64,8.94693899154663,embedd-er,rdfs,0.89,0.8505434782608695,0.8517372535997827,0.8484746397155156,23.15892737233662,8.945818185806274,NoEnrichment,Khan
300,0.01,6,64,9.090568780899048,embedd-er,rdfs,0.8195876288659794,0.8016304347826086,0.8012141182058361,0.8008525149190111,26.42322955563577,9.089409589767456,NoEnrichment,Khan
300,0.01,6,64,8.96443223953247,embedd-er,rdfs,0.8592233009708737,0.8378378378378378,0.835974596391263,0.8355116920067573,39.08834786155785,8.962950229644775,NoEnrichment,Khan
300,0.01,6,64,8.217764377593994,embedd-er,rdfs,0.7595628415300546,0.6929347826086957,0.6966346153846154,0.6917306052855925,133.95190311968327,8.216672658920288,Conv,Khan
300,0.01,6,64,8.07209825515747,embedd-er,rdfs,0.75,0.6902173913043478,0.6945238095238095,0.6901807869549805,132.18445798754692,8.070841312408447,Conv,Khan
300,0.01,6,64,7.987884759902954,embedd-er,rdfs,0.7454545454545455,0.720108695652174,0.7102816433724757,0.7116579818188733,130.72990307211876,7.9870874881744385,Conv,Khan
300,0.01,6,64,8.455937623977661,embedd-er,rdfs,0.7009803921568627,0.6875,0.684581589337133,0.6849666877582163,124.43951040506363,8.455172777175903,Conv,Khan
300,0.01,6,64,8.397294282913208,embedd-er,rdfs,0.7258883248730964,0.6783783783783783,0.6770833333333333,0.6754744794545791,133.5718416273594,8.39648151397705,Conv,Khan
300,0.01,6,64,98.92472553253174,embedd-er,rdfs,0.7636363636363637,0.592391304347826,0.6206730769230769,0.5847251060756523,141.07376642525196,98.92206001281738,GAT,Khan
300,0.01,6,64,98.62836790084839,embedd-er,rdfs,0.6848484848484848,0.6222826086956522,0.6277380952380952,0.6222575047077502,146.60695469379425,98.6255693435669,GAT,Khan
300,0.01,6,64,92.73429894447327,embedd-er,rdfs,0.7761194029850746,0.7282608695652174,0.7263561445346696,0.7243197890447082,113.95225418359041,92.73181414604187,GAT,Khan
300,0.01,6,64,88.9325020313263,embedd-er,rdfs,0.7150259067357513,0.6902173913043478,0.6894350936563065,0.6891062694530903,132.73231682181358,88.93024730682373,GAT,Khan
300,0.01,6,64,97.44739556312561,embedd-er,rdfs,0.725,0.6810810810810811,0.6788046058879392,0.6776813134892512,142.94858595728874,97.44484663009644,GAT,Khan
300,0.01,6,64,14.754548788070679,embedd-er,rdfs,0.8606965174129353,0.8288043478260869,0.8283653846153847,0.8266526098562168,12.685727053878509,14.752639770507812,SAGE,Khan
300,0.01,6,64,14.836172580718994,embedd-er,rdfs,0.7925531914893617,0.7554347826086957,0.7564285714285715,0.7547102737291149,30.15872917536035,14.834007501602173,SAGE,Khan
300,0.01,6,64,14.454902410507202,embedd-er,rdfs,0.8492462311557789,0.8043478260869565,0.8049325323754037,0.8017656740984589,42.53105925000273,14.452824831008911,SAGE,Khan
300,0.01,6,64,14.59249472618103,embedd-er,rdfs,0.8285714285714286,0.8396739130434783,0.8363612075874967,0.8378527740229869,15.822864833808126,14.590691089630127,SAGE,Khan
300,0.01,6,64,14.418859481811523,embedd-er,rdfs,0.8105263157894737,0.7567567567567568,0.7590811965811965,0.755355725998413,53.32007736316882,14.41667628288269,SAGE,Khan
