Epochs,Learning rate,Layers,Channels,Time,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,16,15.810900449752808,0.6914893617021277,0.6676056338028169,0.6663476874003189,0.66620450054185,106.29999424517155,15.808840036392212,NoReinjection,MIT
300,0.01,6,16,15.390176773071289,0.7351598173515982,0.7408450704225352,0.7315705128205128,0.7334834834834836,103.20029221475124,15.38800835609436,NoReinjection,MIT
300,0.01,6,16,15.71756911277771,0.770949720670391,0.6816901408450704,0.687192118226601,0.6787433230025066,108.107585683465,15.713876724243164,NoReinjection,MIT
300,0.01,6,16,15.911770105361938,0.6802721088435374,0.6084507042253521,0.6162448875255624,0.6076537143493229,109.37559221684933,15.909195184707642,NoReinjection,MIT
300,0.01,6,16,14.337071895599365,0.7412935323383084,0.7086834733893558,0.7039800995024875,0.7039800995024876,144.84107552096248,14.334981679916382,NoReinjection,MIT
300,0.01,6,16,15.496837139129639,0.6347305389221557,0.5915492957746479,0.5940988835725678,0.5915363312463796,117.69294106960297,15.49172568321228,NoEnrichment,MIT
300,0.01,6,16,14.933767080307007,0.7582417582417582,0.7154929577464789,0.7163461538461539,0.7143960937064385,106.28937634825706,14.932451248168945,NoEnrichment,MIT
300,0.01,6,16,14.787437200546265,0.788659793814433,0.723943661971831,0.7229064039408867,0.7185821523328804,126.8664353042841,14.786090850830078,NoEnrichment,MIT
300,0.01,6,16,14.838448524475098,0.6829268292682927,0.6281690140845071,0.6321574642126789,0.6281660636069321,110.30134658515453,14.837115287780762,NoEnrichment,MIT
300,0.01,6,16,14.787565231323242,0.7510917030567685,0.7591036414565826,0.7451683888251053,0.7485915492957746,121.46768108010292,14.786237239837646,NoEnrichment,MIT
300,0.01,6,16,20.256861686706543,0.7653061224489796,0.7577464788732394,0.7553429027113238,0.755884986886714,84.68537700548768,20.2556095123291,Conv,MIT
300,0.01,6,16,23.020013332366943,0.8246445497630331,0.8366197183098592,0.8305288461538463,0.8331766917293233,98.31322671473026,23.01897883415222,Conv,MIT
300,0.01,6,16,19.793691396713257,0.8914285714285715,0.7943661971830986,0.8059113300492611,0.7928871128871129,113.63869354128838,19.79275155067444,Conv,MIT
300,0.01,6,16,21.97144365310669,0.8168316831683168,0.819718309859155,0.8161905674846626,0.8175159031035146,109.24942575395107,21.970478773117065,Conv,MIT
300,0.01,6,16,23.094871759414673,0.7794871794871795,0.742296918767507,0.7402889399158056,0.7391842957880692,92.65762064605951,23.093820810317993,Conv,MIT
300,0.01,6,16,90.28279185295105,0.8112244897959183,0.8084507042253521,0.8062998405103668,0.8069788268406576,6.849793795227015,90.27911138534546,GAT,MIT
300,0.01,6,16,98.76402878761292,0.835820895522388,0.8309859154929577,0.8276442307692308,0.828701022968539,6.110623357482837,98.75924611091614,GAT,MIT
300,0.01,6,16,100.11913251876831,0.84,0.7915492957746478,0.7896551724137931,0.7864227642276422,7.274460027307214,100.11508011817932,GAT,MIT
300,0.01,6,16,94.05535554885864,0.8028846153846154,0.8140845070422535,0.8091289621676891,0.8110483870967742,6.091932804092721,94.05081510543823,GAT,MIT
300,0.01,6,16,86.45007181167603,0.87,0.8515406162464986,0.849502487562189,0.8492506752288609,7.109809699868492,86.44612240791321,GAT,MIT
300,0.01,6,16,26.967853784561157,0.7878787878787878,0.7859154929577464,0.7832535885167464,0.7840494333098547,7.000547234289115,26.96519684791565,SAGE,MIT
300,0.01,6,16,26.997398138046265,0.8316831683168316,0.828169014084507,0.8245192307692308,0.8257297140695794,6.919678044268949,26.994741201400757,SAGE,MIT
300,0.01,6,16,25.96069574356079,0.868020304568528,0.8169014084507042,0.817487684729064,0.8128866940748128,8.495400180760043,25.958136320114136,SAGE,MIT
300,0.01,6,16,27.884166479110718,0.7942583732057417,0.8056338028169014,0.8003898261758691,0.8023146018449023,7.112516369230434,27.881231784820557,SAGE,MIT
300,0.01,6,16,29.084489583969116,0.8349514563106796,0.8235294117647058,0.818886337543054,0.8199985594122402,6.284533654663392,29.077184438705444,SAGE,MIT
