Epochs,Learning rate,Layers,Channels,Time,Test Precision,Test Accuracy,Test Recall,Test F1,Loss,Duration,Model,Data
300,0.01,6,16,43.1518132686615,0.8492063492063492,0.7845849802371542,0.789465745812495,0.783773399980398,98.02599819004536,43.1488242149353,NoReinjection,Merged
300,0.01,6,16,43.2429723739624,0.8125,0.7865612648221344,0.7856399091253313,0.784935064935065,94.68697232753038,43.240872383117676,NoReinjection,Merged
300,0.01,6,16,45.64418625831604,0.754601226993865,0.7786561264822134,0.7670074466742396,0.7700298662511362,79.28938613645732,45.64136457443237,NoReinjection,Merged
300,0.01,6,16,43.57155752182007,0.8255813953488372,0.8478260869565217,0.8254193339275585,0.8354054453667912,84.96049550920725,43.568610191345215,NoReinjection,Merged
300,0.01,6,16,55.44853234291077,0.8048780487804879,0.7736220472440944,0.7748194735616118,0.7736141520218558,72.16108024120331,55.44373798370361,NoReinjection,Merged
300,0.01,6,16,22.54054546356201,0.8645833333333334,0.8517786561264822,0.8486068111455108,0.8491335615213061,102.23448763042688,22.538996934890747,NoEnrichment,Merged
300,0.01,6,16,25.83351755142212,0.8309352517985612,0.8142292490118577,0.8123974504606841,0.8123974504606841,69.78876806050539,25.831933736801147,NoEnrichment,Merged
300,0.01,6,16,26.034493923187256,0.8111888111888111,0.8023715415019763,0.7988451344187808,0.7997403748733536,79.85114730894566,26.032594680786133,NoEnrichment,Merged
300,0.01,6,16,22.353923320770264,0.8260869565217391,0.7905138339920948,0.7834697350295763,0.7830258899676376,84.14623605459929,22.352110385894775,NoEnrichment,Merged
300,0.01,6,16,24.84717059135437,0.795774647887324,0.8090551181102362,0.8070735305536144,0.8078031694769154,73.81892918422818,24.845213890075684,NoEnrichment,Merged
300,0.01,6,16,56.3044319152832,0.8498168498168498,0.8142292490118577,0.814257362864174,0.8122463802441066,156.94487211108208,56.302626609802246,Conv,Merged
300,0.01,6,16,50.329707860946655,0.7973856209150327,0.8102766798418972,0.8028840085826077,0.8056586864678019,154.08108732104301,50.32871055603027,Conv,Merged
300,0.01,6,16,50.9829888343811,0.8181818181818182,0.8241106719367589,0.8186293070806513,0.8207780320366133,151.63457292318344,50.9818696975708,Conv,Merged
300,0.01,6,16,51.8962185382843,0.8647686832740213,0.8102766798418972,0.8109715582205655,0.8058978662191321,143.15903505682945,51.89472317695618,Conv,Merged
300,0.01,6,16,49.07619023323059,0.7663230240549829,0.7834645669291339,0.780837021507881,0.7815139192993432,146.69553422927856,49.075191020965576,Conv,Merged
300,0.01,6,16,269.05954003334045,0.9298245614035088,0.9209486166007905,0.9196634119234739,0.9196634119234739,7.11960170945531,269.050261259079,GAT,Merged
300,0.01,6,16,255.35927844047546,0.8625429553264605,0.8675889328063241,0.8637195506752493,0.8655040128219879,5.46454424984222,255.35580444335938,GAT,Merged
300,0.01,6,16,253.16376161575317,0.8657243816254417,0.8596837944664032,0.8573141486810552,0.8580061736446242,5.736923392956669,253.16025924682617,GAT,Merged
300,0.01,6,16,284.56188344955444,0.9215017064846417,0.8932806324110671,0.8924074224130946,0.8899521531100479,7.293152974845725,284.54931640625,GAT,Merged
300,0.01,6,16,259.43290185928345,0.8501742160278746,0.8740157480314961,0.871899992235422,0.8730634682658671,5.2941974808909436,259.42575907707214,GAT,Merged
300,0.01,6,16,62.33790159225464,0.9295774647887324,0.9189723320158103,0.9179090259585616,0.9176964854582315,5.460581288100002,62.33414959907532,SAGE,Merged
300,0.01,6,16,62.75335741043091,0.867109634551495,0.8873517786561265,0.8817051621860407,0.8849573406406682,5.439406426175992,62.749725580215454,SAGE,Merged
300,0.01,6,16,61.77422761917114,0.8771331058020477,0.8873517786561265,0.8832828474062855,0.8854617153341195,5.1528673400353,61.76968789100647,SAGE,Merged
300,0.01,6,16,59.40004634857178,0.9238410596026491,0.9110671936758893,0.9073575885260514,0.9076743422253037,5.883704639159987,59.39749550819397,SAGE,Merged
300,0.01,6,16,54.790180921554565,0.8896797153024911,0.9094488188976378,0.9079121049770945,0.9089392876626918,5.352582422172418,54.7876238822937,SAGE,Merged
