Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
50|0.1|4|16|0.5422609555041441|0.5040650406504065|0.504739336492891|0.5013089523292567|0.5864872756676625|0.5188284518828452|0.5213270142180095|0.519210377890581|173562.21009099483|13.957041025161743
100|0.1|4|16|0.7661103748792705|0.7052023121387283|0.6682464454976303|0.6655344202898551|0.7861458637496912|0.7248677248677249|0.7014218009478673|0.7006081081081081|75867.00215047598|28.816256761550903
150|0.1|4|16|0.8072594955189686|0.7124463519313304|0.7345971563981043|0.7338738738738739|0.8017789357831135|0.7330677290836654|0.7772511848341233|0.7752317490537387|45704.482210338116|42.15136456489563
200|0.1|4|16|0.7288919835583207|0.6338983050847458|0.6872037914691943|0.6742989452019552|0.6934255744480133|0.6267605633802817|0.6706161137440758|0.6604555584498278|2192603.4831484556|55.6374888420105
50|0.1|6|16|0.6107679522023315|0.631578947368421|0.6303317535545023|0.630323450134771|0.5941465825116238|0.6458333333333334|0.6327014218009479|0.6319553462410605|1560693.1320778728|22.032941818237305
100|0.1|6|16|0.4613328541587116|0.5115089514066496|0.5213270142180095|0.414870541720436|0.47148536645627903|0.5076142131979695|0.514218009478673|0.40170821950966495|468952112.815923|44.464248180389404
150|0.1|6|16|0.504795489768873|0.6363636363636364|0.5071090047393365|0.3643289591842647|0.5423508007457155|0.625|0.504739336492891|0.3556310502283105|41307499131.173775|65.70884537696838
200|0.1|6|16|0.5624761348577076|0.5|0.5|0.3494648401826484|0.5948204218234092|0.4444444444444444|0.4976303317535545|0.3483100233100233|296196474996.0093|87.6804449558258
50|0.001|1|32|0.803508456683363|0.7471264367816092|0.7037914691943128|0.7014967603202897|0.8114372992520384|0.7734806629834254|0.7345971563981043|0.7332490518331225|27.60114073753357|3.7558979988098145
100|0.001|1|32|0.7821926731205499|0.7336956521739131|0.7037914691943128|0.702573933635928|0.7983872779137935|0.7458563535911602|0.7109004739336493|0.7094320028896515|42.66980938613415|7.454707622528076
150|0.001|1|32|0.771366321511197|0.6979166666666666|0.6800947867298578|0.6794449789841495|0.7666494463286988|0.7244897959183674|0.7085308056872038|0.7081620834481246|45.72969540208578|11.222068071365356
200|0.001|1|32|0.7638417825295927|0.7244897959183674|0.7085308056872038|0.7081620834481246|0.7643808539790211|0.7233009708737864|0.7180094786729858|0.7179698863859731|44.84054842591286|15.006407022476196
50|0.001|2|32|0.8083376384178252|0.743455497382199|0.7203791469194313|0.7197496679498434|0.8182655376114641|0.7676767676767676|0.7511848341232228|0.7509484866368772|26.146952509880066|8.36457371711731
100|0.001|2|32|0.7941870128703309|0.7365591397849462|0.7085308056872038|0.7075042685916184|0.8170077042294647|0.7814207650273224|0.7440758293838863|0.7429441624365483|40.17363131046295|16.88237690925598
150|0.001|2|32|0.7801711551851935|0.7219251336898396|0.6966824644549763|0.6956982220519639|0.8021607780597919|0.7463414634146341|0.7393364928909952|0.7392837886412653|39.07979479897767|25.424508810043335
200|0.001|2|32|0.7644706992205925|0.7071823204419889|0.6777251184834123|0.6760881343687918|0.7895599829294042|0.75|0.7417061611374408|0.7416350717555538|40.47934093140066|34.220417976379395
50|0.001|4|32|0.7835403517441207|0.7368421052631579|0.7132701421800948|0.7125583332864228|0.8056872037914693|0.7475247524752475|0.7369668246445498|0.7368471317899137|27.7738336622715|21.23206090927124
100|0.001|4|32|0.771658318546304|0.7120418848167539|0.6919431279620853|0.6912496341820311|0.8034186114417915|0.7050691244239631|0.7109004739336493|0.7108420201294032|36.99831885099411|41.65133738517761
150|0.001|4|32|0.7610565800408795|0.7058823529411765|0.6824644549763034|0.6814340762106497|0.7942094741807237|0.751269035532995|0.7345971563981043|0.7343047310667387|37.2236518113059|63.17740607261658
200|0.001|4|32|0.7363715999191394|0.6682926829268293|0.6635071090047393|0.6634390726096333|0.7759933514521237|0.6837209302325581|0.6872037914691943|0.6871756856931059|39.68634359334828|85.75542736053467
50|0.001|6|32|0.750477302845848|0.7518796992481203|0.6587677725118484|0.6466976744186046|0.7732306102738034|0.7851851851851852|0.6824644549763034|0.6718202288924484|29.761202037334442|34.57368469238281
100|0.001|6|32|0.8152107993980369|0.7431693989071039|0.7109004739336493|0.7096221094190638|0.809999775386896|0.7541899441340782|0.7156398104265402|0.7139952558454761|49.80369797348976|67.81653571128845
150|0.001|6|32|0.8015318613687922|0.719047619047619|0.7180094786729858|0.7180078951949371|0.8142674243615372|0.7373271889400922|0.7440758293838863|0.7440240833932422|60.40444812178612|100.73742890357971
200|0.001|6|32|0.8009927899193638|0.7345971563981043|0.7345971563981043|0.7345971563981043|0.8080456413827183|0.7401960784313726|0.7322274881516587|0.7321537899851153|62.28585857152939|133.4380054473877
50|0.01|1|32|0.7851575660924058|0.7258064516129032|0.6990521327014217|0.6979922122856548|0.801576783989578|0.7419354838709677|0.7132701421800948|0.7122602967446001|26.23084208369255|4.0099475383758545
100|0.01|1|32|0.7442779811774219|0.7329545454545454|0.6943127962085308|0.6921954777534646|0.7595292109341658|0.7195767195767195|0.6966824644549763|0.6958558558558559|35.20039688050747|7.79568338394165
150|0.01|1|32|0.748545630152063|0.7096774193548387|0.6848341232227488|0.6837241278267093|0.7622470294917005|0.7203791469194313|0.7203791469194313|0.7203791469194313|33.90475872159004|11.893601655960083
200|0.01|1|32|0.7423238471732441|0.6961325966850829|0.6682464454976303|0.6665613147914033|0.7600682823835943|0.705607476635514|0.7085308056872038|0.7085160746876317|31.36041574369301|15.93454885482788
50|0.01|2|32|0.7912670425192605|0.7243243243243244|0.6966824644549763|0.6955266955266954|0.826733451629568|0.7634408602150538|0.7322274881516587|0.7312844093565274|27.39071899652481|8.864593505859375
100|0.01|2|32|0.7484333236000988|0.7068062827225131|0.6872037914691943|0.6864996285540623|0.7810920689113002|0.7282051282051282|0.7109004739336493|0.7104842881885867|31.152347520925105|17.63602900505066
150|0.01|2|32|0.7571258507221311|0.7106598984771574|0.6966824644549763|0.6963482640762726|0.7890882954111542|0.7116279069767442|0.7156398104265402|0.7156142597210056|33.712707035039784|26.3610999584198
200|0.01|2|32|0.7545877226477393|0.7219251336898396|0.6966824644549763|0.6956982220519639|0.7686035803328766|0.6952380952380952|0.6943127962085308|0.6943110796651|28.913217337511014|35.724047899246216
50|0.01|4|32|0.7557557107881674|0.6986301369863014|0.6374407582938388|0.6286300968025814|0.7893578311358684|0.7639751552795031|0.7014218009478673|0.6971705850191362|30.62933099269867|21.258877277374268
100|0.01|4|32|0.785853866714584|0.7333333333333333|0.7156398104265402|0.71523044739861|0.7755216639338738|0.7156862745098039|0.7085308056872038|0.7084505855590193|45.25355236977339|42.77916932106018
150|0.01|4|32|0.764088856943914|0.6954314720812182|0.6824644549763034|0.6821145889548479|0.788077536443476|0.7163461538461539|0.7132701421800948|0.7132556507089709|61.67165826726705|63.56902265548706
200|0.01|4|32|0.7871790840277622|0.7095238095238096|0.7085308056872038|0.7085291689830022|0.8268682194919251|0.7584541062801933|0.7535545023696683|0.7535323584248714|62.884994311549235|84.0628776550293
50|0.01|6|32|0.740437097100245|0.6987951807228916|0.6563981042654028|0.6524460550156481|0.785876328024977|0.7486033519553073|0.7109004739336493|0.7092285101095673|36.57658514380455|33.539466857910156
100|0.01|6|32|0.7581590710002021|0.6906077348066298|0.6635071090047393|0.6617979050027091|0.7865501673367624|0.7529411764705882|0.7037914691943128|0.700968804385413|59.10548943281174|68.63572001457214
150|0.01|6|32|0.8346847555086364|0.7680412371134021|0.7464454976303317|0.7460333530189263|0.8260371510073897|0.7627118644067796|0.7203791469194313|0.7185521794176162|65.9474203363061|100.87780785560608
200|0.01|6|32|0.829563576739067|0.7549019607843137|0.7464454976303317|0.746375712640773|0.8177938500932144|0.7380952380952381|0.7369668246445498|0.736965347618807|91.63957400619984|134.17007851600647
50|0.1|1|32|0.7636171694256644|0.7128712871287128|0.7037914691943128|0.7036566799435965|0.7762628871768379|0.7013574660633484|0.7109004739336493|0.7107380438691118|1126.3781088590622|4.156251430511475
100|0.1|1|32|0.7851800274027987|0.7025641025641025|0.6872037914691943|0.6867534921384709|0.8001841827452214|0.7445652173913043|0.7132701421800948|0.7120915677595783|766.9677687510848|8.3033766746521
150|0.1|1|32|0.7482985557377417|0.6798029556650246|0.6729857819905213|0.6728682170542635|0.792255340176546|0.7236180904522613|0.7109004739336493|0.710666516803417|796.6649592630565|12.23558259010315
200|0.1|1|32|0.7624267199748432|0.6798029556650246|0.6729857819905213|0.6728682170542635|0.7943891646638666|0.7258883248730964|0.7109004739336493|0.7105819391976974|1637.8464535474777|16.482486486434937
50|0.1|2|32|0.7737696817232317|0.6995305164319249|0.7014218009478673|0.7014150943396227|0.8300352642573168|0.7605633802816901|0.7630331753554502|0.7630278526504941|13479.767890870571|9.278200149536133
100|0.1|2|32|0.7480739426338132|0.6813725490196079|0.6753554502369669|0.6752660993624848|0.744861975247636|0.6737967914438503|0.6540284360189573|0.6529057845280213|11801.997753351927|18.57519245147705
150|0.1|2|32|0.7918510365894745|0.7038834951456311|0.6990521327014217|0.6990098787480554|0.8192762965791424|0.7587939698492462|0.7440758293838863|0.7438687197931886|35793.26247088611|27.724639177322388
200|0.1|2|32|0.7404820197210307|0.6831683168316832|0.6753554502369669|0.6752077212181817|0.7829338963635137|0.7085427135678392|0.6966824644549763|0.6964370012363719|9215.0298608616|36.64041781425476
50|0.1|4|32|0.6344421733563936|0.5846153846153846|0.6042654028436019|0.5988570322683471|0.5768962961299162|0.5697211155378487|0.5829383886255924|0.5791573173772127|1336829.2915797234|22.381783962249756
100|0.1|4|32|0.7912221198984748|0.7065637065637066|0.7535545023696683|0.7503242689725793|0.7221535904404663|0.6470588235294118|0.6777251184834123|0.6741830733247043|1467757.780862093|44.9449999332428
150|0.1|4|32|0.7932885604546169|0.7517241379310344|0.6729857819905213|0.664786332657948|0.779789312908515|0.7133757961783439|0.6587677725118484|0.6530873218852759|2500416.9369473457|66.8932991027832
200|0.1|4|32|0.5507737921430336|0.8536585365853658|0.5687203791469194|0.4851726726726726|0.562723209272029|0.9696969696969697|0.5734597156398105|0.48114754098360657|330741673.22838837|85.3722710609436
50|0.1|6|32|0.4267873587745109|0.5|0.5|0.3333333333333333|0.4102333730149817|0.5|0.5|0.3333333333333333|1472887743.3636246|34.09682488441467
100|0.1|6|32|0.5341748837627187|0.49454545454545457|0.4928909952606635|0.4809527093822562|0.5597133936793872|0.5238095238095238|0.533175355450237|0.5143900230731038|12239729033761.16|67.64567041397095
150|0.1|6|32|0.518878731385189|0.5569620253164557|0.542654028436019|0.5353244900870061|0.5677545428000269|0.6225165562913907|0.5876777251184834|0.5791705829760895|411728044195318.94|103.83688235282898
200|0.1|6|32|0.5253700500887222|1.0|0.5023696682464455|0.33857774062574636|0.5599604680937086|0.0|0.495260663507109|0.33122028526148967|869452838855819.5|137.91622257232666
50|0.001|1|64|0.8001167988140429|0.7614213197969543|0.7440758293838863|0.7437938478143551|0.8180409245075357|0.7643979057591623|0.7393364928909952|0.7387496904617186|25.365664035081863|6.376750469207764
100|0.001|1|64|0.7604501246602727|0.7243243243243244|0.6966824644549763|0.6955266955266954|0.7660879135688776|0.7315789473684211|0.7085308056872038|0.7078072313572729|33.2127528116107|12.81107759475708
150|0.001|1|64|0.7451090496619573|0.7164179104477612|0.7061611374407583|0.7059960445882776|0.7431773769681722|0.7382198952879581|0.7156398104265402|0.7149996623218748|38.03739690594375|19.14747405052185
200|0.001|1|64|0.7517575975382405|0.6995073891625616|0.6919431279620853|0.6918323783844511|0.7631005592866288|0.7171717171717171|0.7037914691943128|0.7035101031391394|36.137554686749354|25.87536311149597
50|0.001|2|64|0.8025426203364705|0.735632183908046|0.6943127962085308|0.691944656650539|0.8239931717616406|0.7869822485207101|0.7298578199052133|0.727155172413793|25.21622607111931|15.11216950416565
100|0.001|2|64|0.7749601311740527|0.7253886010362695|0.7061611374407583|0.7056255625562555|0.8047887513757552|0.7365853658536585|0.7298578199052133|0.7298031991373113|31.04273859038949|30.208619594573975
150|0.001|2|64|0.7667617528806632|0.7237569060773481|0.6919431279620853|0.6903783637348744|0.7865277060263696|0.7668393782383419|0.7440758293838863|0.7436093609360936|32.20614626770839|45.15498328208923
200|0.001|2|64|0.7821252891893713|0.734375|0.7132701421800948|0.7126877219043117|0.77478044069091|0.7475247524752475|0.7369668246445498|0.7368471317899137|31.48969174933154|60.50344753265381
50|0.001|4|64|0.7804631522203005|0.7413793103448276|0.6990521327014217|0.6967207084854143|0.8171424720918218|0.7802197802197802|0.7417061611374408|0.7404805831542007|24.790979236364365|37.55413341522217
100|0.001|4|64|0.7349116147436041|0.6868686868686869|0.6753554502369669|0.6750470730404968|0.7858089440937985|0.7286432160804021|0.7156398104265402|0.7154096886590986|30.855250002350658|75.15725302696228
150|0.001|4|64|0.768693425574448|0.7180851063829787|0.6943127962085308|0.6934020444369351|0.7959165337705802|0.7336683417085427|0.7203791469194313|0.7201528605147802|28.63675259599404|114.32478857040405
200|0.001|4|64|0.7626737943891646|0.700507614213198|0.6872037914691943|0.6868591473286563|0.781271759394443|0.7213930348258707|0.7109004739336493|0.7107380438691118|31.61106873198878|155.21696066856384
50|0.001|6|64|0.7425709215875654|0.6395348837209303|0.6706161137440758|0.6664790334044065|0.7499831540172054|0.6597510373443983|0.6824644549763034|0.6808515441574859|28.506277292966843|63.382750272750854
100|0.001|6|64|0.7533972731969183|0.698019801980198|0.6895734597156398|0.689432200580889|0.761281193144808|0.6919642857142857|0.7037914691943128|0.7035101031391394|37.075873563066125|125.13342714309692
150|0.001|6|64|0.7499382313964196|0.6926829268292682|0.6872037914691943|0.6871405463695184|0.7681318928146268|0.7277227722772277|0.7180094786729858|0.7178811593063038|38.31773590191733|190.14258742332458
200|0.001|6|64|0.7814963724983716|0.7127659574468085|0.6895734597156398|0.6886485877615386|0.7930190247299028|0.7142857142857143|0.7061611374407583|0.7060554993820919|47.12484736077022|252.61252331733704
50|0.01|1|64|0.780552997461872|0.7484662576687117|0.6919431279620853|0.6879053362157241|0.8058668942746121|0.7861635220125787|0.7156398104265402|0.7112555593568252|31.481757551431656|6.441956281661987
100|0.01|1|64|0.7427506120707081|0.6939890710382514|0.6682464454976303|0.6667794698251551|0.7623593360436648|0.7058823529411765|0.6990521327014217|0.6989693037885809|32.617667431011796|13.499598264694214
150|0.01|1|64|0.7411109364120303|0.7015706806282722|0.6824644549763034|0.6817496229260935|0.7671660564677344|0.7219512195121951|0.7156398104265402|0.7155823148813804|36.32445820141584|20.080902576446533
200|0.01|1|64|0.7319017991509624|0.6739130434782609|0.6516587677725119|0.6502269459558512|0.7620898003189506|0.7009803921568627|0.6943127962085308|0.6942286629033616|45.65654444100801|26.33839178085327
50|0.01|2|64|0.79638822128883|0.7472527472527473|0.7132701421800948|0.7119096381803512|0.8113249927000741|0.7790055248618785|0.7393364928909952|0.7380124616218169|47.40500819683075|15.149671077728271
100|0.01|2|64|0.7157296556681116|0.6836734693877551|0.6706161137440758|0.6701994276364984|0.7653916129466991|0.7081339712918661|0.7061611374407583|0.7061545372866127|34.76935743843205|30.413682222366333
150|0.01|2|64|0.7266907751398216|0.6578947368421053|0.6421800947867299|0.6412918043491722|0.7475797938051706|0.6826923076923077|0.6800947867298578|0.6800786185595957|51.586716055928264|45.40672969818115
200|0.01|2|64|0.7316098021158555|0.6600985221674877|0.6540284360189573|0.6539040557240758|0.751959749331776|0.7222222222222222|0.7085308056872038|0.7082539414889133|43.595941179286456|61.295433044433594
50|0.01|4|64|0.7296556681116777|0.6807228915662651|0.6421800947867299|0.6380645124645716|0.78187821477505|0.7443181818181818|0.7037914691943128|0.7017398040246751|65.66173279285431|38.21288013458252
100|0.01|4|64|0.8077311830372185|0.7350993377483444|0.6682464454976303|0.6614016184865088|0.8371779609622425|0.7831325301204819|0.7227488151658767|0.7195599202540057|107.59770062565804|78.23157000541687
150|0.01|4|64|0.8040924507535769|0.7268041237113402|0.7085308056872038|0.7080570319750275|0.8335841512993869|0.7872340425531915|0.7559241706161137|0.7551969812170877|178.317450389266|116.65701198577881
200|0.01|4|64|0.8170077042294648|0.7441860465116279|0.7488151658767772|0.7487925960868882|0.8198602906493564|0.7422222222222222|0.7582938388625592|0.7580275229357798|77.99731777937268|160.7560203075409
50|0.01|6|64|0.7110127804856136|0.765625|0.580568720379147|0.5226457900623103|0.7606073538330226|0.8375|0.6279620853080569|0.5882875661030431|530.6353583931923|64.22512197494507
100|0.01|6|64|0.7537791154735967|0.6878612716763006|0.6540284360189573|0.6512001811594204|0.7812492980840503|0.7485714285714286|0.7061611374407583|0.7040070593026675|1224.9943014085293|130.20113015174866
150|0.01|6|64|0.8062936591720761|0.7291666666666666|0.7085308056872038|0.7079387586300028|0.8121785224950023|0.7388888888888889|0.7037914691943128|0.7021843577626847|313.5079490840435|194.4015941619873
200|0.01|6|64|0.7870218548550122|0.6994818652849741|0.6824644549763034|0.6818856885688569|0.8109656117337886|0.7486338797814208|0.7156398104265402|0.7143824027072758|1421.8621618747711|252.51456832885742
50|0.1|1|64|0.7421216953797084|0.691358024691358|0.6469194312796208|0.6420939988502018|0.7785988634576941|0.7329545454545454|0.6943127962085308|0.6921954777534646|6186.3286652565|6.6638593673706055
100|0.1|1|64|0.7769591877990163|0.7135416666666666|0.6943127962085308|0.6936918688070761|0.8061588913097191|0.7433155080213903|0.7156398104265402|0.7147170831737162|3431.0985808372498|13.304438829421997
150|0.1|1|64|0.724130185755037|0.6330275229357798|0.6374407582938388|0.6373409722807314|0.7507468385705622|0.6944444444444444|0.6990521327014217|0.6990098787480554|11784.499374493957|19.632983446121216
200|0.1|1|64|0.8006109476426854|0.7272727272727273|0.6421800947867299|0.6291847791297871|0.8339884548864581|0.7709923664122137|0.6682464454976303|0.6558794063512032|14419.567121267319|26.174096822738647
50|0.1|2|64|0.7179308640866108|0.6217228464419475|0.6540284360189573|0.6478267828154651|0.7591249073470947|0.65|0.6848341232227488|0.6805268580340729|56625.52903115749|15.683953523635864
100|0.1|2|64|0.8239033265200691|0.7355769230769231|0.7322274881516587|0.7322139547943283|0.842591136766919|0.775609756097561|0.7677725118483413|0.7677255571531274|77821.94265902042|31.28430438041687
150|0.1|2|64|0.8217470407223557|0.748898678414097|0.7677725118483413|0.7674381987088648|0.8719929920711574|0.7824074074074074|0.7890995260663507|0.7890699150281648|89930.18710285425|48.01637053489685
200|0.1|2|64|0.8064958109656117|0.7419354838709677|0.7488151658767772|0.7487643781452192|0.8509242829226656|0.7552742616033755|0.7867298578199052|0.7859172077922079|145540.04310286045|64.51221585273743
50|0.1|4|64|0.5649918016217066|0.5659722222222222|0.590047393364929|0.5759286689320671|0.5806697962759148|0.5570032573289903|0.5829383886255924|0.5601771798090817|45275921.81153166|39.60911774635315
100|0.1|4|64|0.5919004514723388|0.5526315789473685|0.5379146919431279|0.5287022559749832|0.5881494126367333|0.541095890410959|0.5284360189573459|0.5169764004164294|74196802.18601197|77.39266514778137
150|0.1|4|64|0.6237730509197906|0.8571428571428571|0.5118483412322274|0.362986194565759|0.6125873183441521|0.0|0.490521327014218|0.32909379968203495|12040304027.573048|116.46652150154114
200|0.1|4|64|0.43437928168729373|0.498812351543943|0.4976303317535545|0.3322784810126582|0.4523258686911795|0.5|0.5|0.3333333333333333|1331822320419.5806|153.538822889328
50|0.1|6|64|0.4199141977942993|0.4742857142857143|0.45734597156398105|0.3913065386771477|0.42247478717908404|0.4623955431754875|0.43601895734597157|0.35692150083237295|148980695775552.25|64.62572050094604
100|0.1|6|64|0.593966892028481|0.6622516556291391|0.6161137440758294|0.6081933013915317|0.5667213225219558|0.6312056737588653|0.5876777251184834|0.5760116407982262|443975562501146.2|126.83509874343872
