Model|Accuracy|Params|Embedding
RF|0.6956521739130435|(0, 10, 100, 'log_loss')|FastText
RF|0.6929347826086957|(0, 10, 150, 'gini')|FastText
RF|0.6956521739130435|(0, 10, 150, 'entropy')|FastText
RF|0.6956521739130435|(0, 10, 150, 'log_loss')|FastText
RF|0.7010869565217391|(0, 10, 200, 'gini')|FastText
RF|0.6929347826086957|(0, 10, 200, 'entropy')|FastText
RF|0.6929347826086957|(0, 10, 200, 'log_loss')|FastText
Linear Regression|0.532608695652174|None|FastText
SVM|0.4483695652173913|(10, 0.01, 'linear')|FastText
RBF|0.5353260869565217|(1, 0.1, 'rbf')|FastText
RBF|0.7635869565217391|(1, 0.01, 'rbf')|FastText
RBF|0.7146739130434783|(1, 0.001, 'rbf')|FastText
RBF|0.5353260869565217|(10, 0.1, 'rbf')|FastText
RBF|0.7635869565217391|(10, 0.01, 'rbf')|FastText
RBF|0.7771739130434783|(10, 0.001, 'rbf')|FastText
RBF|0.5353260869565217|(100, 0.1, 'rbf')|FastText
RBF|0.7635869565217391|(100, 0.01, 'rbf')|FastText
RBF|0.7581521739130435|(100, 0.001, 'rbf')|FastText
RF|0.5353260869565217|(0, 1, 50, 'gini')|FastText
RF|0.5353260869565217|(0, 1, 50, 'entropy')|FastText
RF|0.5353260869565217|(0, 1, 50, 'log_loss')|FastText
RF|0.5353260869565217|(0, 1, 100, 'gini')|FastText
RF|0.5353260869565217|(0, 1, 100, 'entropy')|FastText
RF|0.5353260869565217|(0, 1, 100, 'log_loss')|FastText
RF|0.5353260869565217|(0, 1, 150, 'gini')|FastText
RF|0.5353260869565217|(0, 1, 150, 'entropy')|FastText
RF|0.5353260869565217|(0, 1, 150, 'log_loss')|FastText
RF|0.5353260869565217|(0, 1, 200, 'gini')|FastText
RF|0.5353260869565217|(0, 1, 200, 'entropy')|FastText
RF|0.5353260869565217|(0, 1, 200, 'log_loss')|FastText
RF|0.532608695652174|(0, 2, 50, 'gini')|FastText
RF|0.5353260869565217|(0, 2, 50, 'entropy')|FastText
RF|0.5353260869565217|(0, 2, 50, 'log_loss')|FastText
RF|0.532608695652174|(0, 2, 100, 'gini')|FastText
RF|0.529891304347826|(0, 2, 100, 'entropy')|FastText
RF|0.529891304347826|(0, 2, 100, 'log_loss')|FastText
RF|0.5380434782608695|(0, 2, 150, 'gini')|FastText
RF|0.529891304347826|(0, 2, 150, 'entropy')|FastText
RF|0.529891304347826|(0, 2, 150, 'log_loss')|FastText
RF|0.5380434782608695|(0, 2, 200, 'gini')|FastText
RF|0.532608695652174|(0, 2, 200, 'entropy')|FastText
RF|0.532608695652174|(0, 2, 200, 'log_loss')|FastText
RF|0.6114130434782609|(0, 5, 50, 'gini')|FastText
RF|0.6005434782608695|(0, 5, 50, 'entropy')|FastText
RF|0.6005434782608695|(0, 5, 50, 'log_loss')|FastText
RF|0.6385869565217391|(0, 5, 100, 'gini')|FastText
RF|0.6222826086956522|(0, 5, 100, 'entropy')|FastText
RF|0.6222826086956522|(0, 5, 100, 'log_loss')|FastText
RF|0.6385869565217391|(0, 5, 150, 'gini')|FastText
RF|0.6222826086956522|(0, 5, 150, 'entropy')|FastText
RF|0.6222826086956522|(0, 5, 150, 'log_loss')|FastText
RF|0.6385869565217391|(0, 5, 200, 'gini')|FastText
RF|0.625|(0, 5, 200, 'entropy')|FastText
RF|0.625|(0, 5, 200, 'log_loss')|FastText
RF|0.6875|(0, 10, 50, 'gini')|FastText
RF|0.6766304347826086|(0, 10, 50, 'entropy')|FastText
RF|0.6766304347826086|(0, 10, 50, 'log_loss')|FastText
RF|0.6875|(0, 10, 100, 'gini')|FastText
RF|0.6875|(0, 10, 100, 'entropy')|FastText
RF|0.6875|(0, 10, 100, 'log_loss')|FastText
RF|0.6956521739130435|(0, 10, 150, 'gini')|FastText
RF|0.6902173913043478|(0, 10, 150, 'entropy')|FastText
RF|0.6902173913043478|(0, 10, 150, 'log_loss')|FastText
RF|0.6929347826086957|(0, 10, 200, 'gini')|FastText
RF|0.6902173913043478|(0, 10, 200, 'entropy')|FastText
RF|0.6902173913043478|(0, 10, 200, 'log_loss')|FastText
Linear Regression|0.5945945945945946|None|FastText
SVM|0.41621621621621624|(10, 0.01, 'linear')|FastText
RBF|0.5621621621621622|(1, 0.1, 'rbf')|FastText
RBF|0.7324324324324324|(1, 0.01, 'rbf')|FastText
RBF|0.727027027027027|(1, 0.001, 'rbf')|FastText
RBF|0.5621621621621622|(10, 0.1, 'rbf')|FastText
RBF|0.745945945945946|(10, 0.01, 'rbf')|FastText
RBF|0.7567567567567568|(10, 0.001, 'rbf')|FastText
RBF|0.5621621621621622|(100, 0.1, 'rbf')|FastText
RBF|0.745945945945946|(100, 0.01, 'rbf')|FastText
RBF|0.7621621621621621|(100, 0.001, 'rbf')|FastText
RF|0.5621621621621622|(0, 1, 50, 'gini')|FastText
RF|0.5621621621621622|(0, 1, 50, 'entropy')|FastText
RF|0.5621621621621622|(0, 1, 50, 'log_loss')|FastText
RF|0.5621621621621622|(0, 1, 100, 'gini')|FastText
RF|0.5621621621621622|(0, 1, 100, 'entropy')|FastText
RF|0.5621621621621622|(0, 1, 100, 'log_loss')|FastText
RF|0.5621621621621622|(0, 1, 150, 'gini')|FastText
RF|0.5621621621621622|(0, 1, 150, 'entropy')|FastText
RF|0.5621621621621622|(0, 1, 150, 'log_loss')|FastText
RF|0.5621621621621622|(0, 1, 200, 'gini')|FastText
RF|0.5621621621621622|(0, 1, 200, 'entropy')|FastText
RF|0.5621621621621622|(0, 1, 200, 'log_loss')|FastText
RF|0.5837837837837838|(0, 2, 50, 'gini')|FastText
RF|0.5756756756756757|(0, 2, 50, 'entropy')|FastText
RF|0.5756756756756757|(0, 2, 50, 'log_loss')|FastText
RF|0.5837837837837838|(0, 2, 100, 'gini')|FastText
RF|0.572972972972973|(0, 2, 100, 'entropy')|FastText
RF|0.572972972972973|(0, 2, 100, 'log_loss')|FastText
RF|0.581081081081081|(0, 2, 150, 'gini')|FastText
RF|0.5675675675675675|(0, 2, 150, 'entropy')|FastText
