Model|Accuracy|Params
RF|0.7470355731225297|(0, 1, 150, 'log_loss')
RF|0.7292490118577075|(0, 1, 200, 'gini')
RF|0.7272727272727273|(0, 1, 200, 'entropy')
RF|0.7272727272727273|(0, 1, 200, 'log_loss')
RF|0.7430830039525692|(0, 2, 50, 'gini')
RF|0.7371541501976284|(0, 2, 50, 'entropy')
RF|0.7371541501976284|(0, 2, 50, 'log_loss')
RF|0.7351778656126482|(0, 2, 100, 'gini')
RF|0.7371541501976284|(0, 2, 100, 'entropy')
RF|0.7371541501976284|(0, 2, 100, 'log_loss')
RF|0.7351778656126482|(0, 2, 150, 'gini')
RF|0.7371541501976284|(0, 2, 150, 'entropy')
RF|0.7371541501976284|(0, 2, 150, 'log_loss')
RF|0.7312252964426877|(0, 2, 200, 'gini')
RF|0.7252964426877471|(0, 2, 200, 'entropy')
RF|0.7252964426877471|(0, 2, 200, 'log_loss')
RF|0.7490118577075099|(0, 5, 50, 'gini')
RF|0.7628458498023716|(0, 5, 50, 'entropy')
RF|0.7628458498023716|(0, 5, 50, 'log_loss')
RF|0.7608695652173914|(0, 5, 100, 'gini')
RF|0.7648221343873518|(0, 5, 100, 'entropy')
RF|0.7648221343873518|(0, 5, 100, 'log_loss')
RF|0.7628458498023716|(0, 5, 150, 'gini')
RF|0.7687747035573123|(0, 5, 150, 'entropy')
RF|0.7687747035573123|(0, 5, 150, 'log_loss')
RF|0.766798418972332|(0, 5, 200, 'gini')
RF|0.7707509881422925|(0, 5, 200, 'entropy')
RF|0.7707509881422925|(0, 5, 200, 'log_loss')
RF|0.758893280632411|(0, 10, 50, 'gini')
RF|0.7549407114624506|(0, 10, 50, 'entropy')
RF|0.7549407114624506|(0, 10, 50, 'log_loss')
RF|0.7707509881422925|(0, 10, 100, 'gini')
RF|0.7865612648221344|(0, 10, 100, 'entropy')
RF|0.7865612648221344|(0, 10, 100, 'log_loss')
RF|0.7845849802371542|(0, 10, 150, 'gini')
RF|0.7806324110671937|(0, 10, 150, 'entropy')
RF|0.7806324110671937|(0, 10, 150, 'log_loss')
RF|0.7905138339920948|(0, 10, 200, 'gini')
RF|0.782608695652174|(0, 10, 200, 'entropy')
RF|0.782608695652174|(0, 10, 200, 'log_loss')
Linear Regression|0.7204724409448819|None
SVM|0.6417322834645669|(1, 0.1, 'linear')
SVM|0.6417322834645669|(1, 0.01, 'linear')
SVM|0.6417322834645669|(1, 0.001, 'linear')
SVM|0.6417322834645669|(1, 0.0001, 'linear')
SVM|0.6417322834645669|(10, 0.1, 'linear')
SVM|0.6417322834645669|(10, 0.01, 'linear')
SVM|0.6417322834645669|(10, 0.001, 'linear')
SVM|0.6417322834645669|(10, 0.0001, 'linear')
SVM|0.6417322834645669|(100, 0.1, 'linear')
SVM|0.6417322834645669|(100, 0.01, 'linear')
SVM|0.6417322834645669|(100, 0.001, 'linear')
SVM|0.6417322834645669|(100, 0.0001, 'linear')
SVM|0.6417322834645669|(1000, 0.1, 'linear')
SVM|0.6417322834645669|(1000, 0.01, 'linear')
SVM|0.6417322834645669|(1000, 0.001, 'linear')
SVM|0.6417322834645669|(1000, 0.0001, 'linear')
RBF|0.5216535433070866|(1, 0.1, 'rbf')
RBF|0.5216535433070866|(1, 0.01, 'rbf')
RBF|0.8287401574803149|(1, 0.001, 'rbf')
RBF|0.7677165354330708|(1, 0.0001, 'rbf')
RBF|0.5216535433070866|(10, 0.1, 'rbf')
RBF|0.5216535433070866|(10, 0.01, 'rbf')
RBF|0.8405511811023622|(10, 0.001, 'rbf')
RBF|0.8188976377952756|(10, 0.0001, 'rbf')
RBF|0.5216535433070866|(100, 0.1, 'rbf')
RBF|0.5216535433070866|(100, 0.01, 'rbf')
RBF|0.8405511811023622|(100, 0.001, 'rbf')
RBF|0.8149606299212598|(100, 0.0001, 'rbf')
RBF|0.5216535433070866|(1000, 0.1, 'rbf')
RBF|0.5216535433070866|(1000, 0.01, 'rbf')
RBF|0.8405511811023622|(1000, 0.001, 'rbf')
RBF|0.8070866141732284|(1000, 0.0001, 'rbf')
RF|0.6771653543307087|(0, 1, 50, 'gini')
RF|0.6791338582677166|(0, 1, 50, 'entropy')
RF|0.6791338582677166|(0, 1, 50, 'log_loss')
RF|0.65748031496063|(0, 1, 100, 'gini')
RF|0.65748031496063|(0, 1, 100, 'entropy')
RF|0.65748031496063|(0, 1, 100, 'log_loss')
RF|0.6633858267716536|(0, 1, 150, 'gini')
RF|0.6673228346456693|(0, 1, 150, 'entropy')
RF|0.6673228346456693|(0, 1, 150, 'log_loss')
RF|0.6712598425196851|(0, 1, 200, 'gini')
RF|0.6732283464566929|(0, 1, 200, 'entropy')
RF|0.6732283464566929|(0, 1, 200, 'log_loss')
RF|0.7204724409448819|(0, 2, 50, 'gini')
RF|0.718503937007874|(0, 2, 50, 'entropy')
RF|0.718503937007874|(0, 2, 50, 'log_loss')
RF|0.7165354330708661|(0, 2, 100, 'gini')
RF|0.7125984251968503|(0, 2, 100, 'entropy')
RF|0.7125984251968503|(0, 2, 100, 'log_loss')
RF|0.702755905511811|(0, 2, 150, 'gini')
RF|0.7066929133858267|(0, 2, 150, 'entropy')
RF|0.7066929133858267|(0, 2, 150, 'log_loss')
RF|0.7086614173228346|(0, 2, 200, 'gini')
RF|0.7125984251968503|(0, 2, 200, 'entropy')
RF|0.7125984251968503|(0, 2, 200, 'log_loss')
RF|0.7480314960629921|(0, 5, 50, 'gini')
RF|0.75|(0, 5, 50, 'entropy')
RF|0.75|(0, 5, 50, 'log_loss')
RF|0.7618110236220472|(0, 5, 100, 'gini')
RF|0.7421259842519685|(0, 5, 100, 'entropy')
RF|0.7421259842519685|(0, 5, 100, 'log_loss')
RF|0.7519685039370079|(0, 5, 150, 'gini')
RF|0.75|(0, 5, 150, 'entropy')
RF|0.75|(0, 5, 150, 'log_loss')
RF|0.7539370078740157|(0, 5, 200, 'gini')
RF|0.7440944881889764|(0, 5, 200, 'entropy')
RF|0.7440944881889764|(0, 5, 200, 'log_loss')
RF|0.7421259842519685|(0, 10, 50, 'gini')
RF|0.7578740157480315|(0, 10, 50, 'entropy')
RF|0.7578740157480315|(0, 10, 50, 'log_loss')
RF|0.7539370078740157|(0, 10, 100, 'gini')
RF|0.7677165354330708|(0, 10, 100, 'entropy')
RF|0.7677165354330708|(0, 10, 100, 'log_loss')
RF|0.7696850393700787|(0, 10, 150, 'gini')
RF|0.7716535433070866|(0, 10, 150, 'entropy')
RF|0.7716535433070866|(0, 10, 150, 'log_loss')
RF|0.7716535433070866|(0, 10, 200, 'gini')
RF|0.7637795275590551|(0, 10, 200, 'entropy')
RF|0.7637795275590551|(0, 10, 200, 'log_loss')
