Model|Accuracy|Params
RF|0.652542372881356|(0, 1, 50, 'entropy')
RF|0.652542372881356|(0, 1, 50, 'log_loss')
RF|0.6610169491525424|(0, 1, 100, 'gini')
RF|0.652542372881356|(0, 1, 100, 'entropy')
RF|0.652542372881356|(0, 1, 100, 'log_loss')
RF|0.6468926553672316|(0, 1, 150, 'gini')
RF|0.6440677966101694|(0, 1, 150, 'entropy')
RF|0.6440677966101694|(0, 1, 150, 'log_loss')
RF|0.652542372881356|(0, 1, 200, 'gini')
RF|0.652542372881356|(0, 1, 200, 'entropy')
RF|0.652542372881356|(0, 1, 200, 'log_loss')
RF|0.6694915254237288|(0, 2, 50, 'gini')
RF|0.6779661016949152|(0, 2, 50, 'entropy')
RF|0.6779661016949152|(0, 2, 50, 'log_loss')
RF|0.6779661016949152|(0, 2, 100, 'gini')
RF|0.672316384180791|(0, 2, 100, 'entropy')
RF|0.672316384180791|(0, 2, 100, 'log_loss')
RF|0.6779661016949152|(0, 2, 150, 'gini')
RF|0.6779661016949152|(0, 2, 150, 'entropy')
RF|0.6779661016949152|(0, 2, 150, 'log_loss')
RF|0.672316384180791|(0, 2, 200, 'gini')
RF|0.6666666666666666|(0, 2, 200, 'entropy')
RF|0.6666666666666666|(0, 2, 200, 'log_loss')
RF|0.6864406779661016|(0, 5, 50, 'gini')
RF|0.6949152542372882|(0, 5, 50, 'entropy')
RF|0.6949152542372882|(0, 5, 50, 'log_loss')
RF|0.6892655367231638|(0, 5, 100, 'gini')
RF|0.7033898305084746|(0, 5, 100, 'entropy')
RF|0.7033898305084746|(0, 5, 100, 'log_loss')
RF|0.6949152542372882|(0, 5, 150, 'gini')
RF|0.692090395480226|(0, 5, 150, 'entropy')
RF|0.692090395480226|(0, 5, 150, 'log_loss')
RF|0.692090395480226|(0, 5, 200, 'gini')
RF|0.6892655367231638|(0, 5, 200, 'entropy')
RF|0.6892655367231638|(0, 5, 200, 'log_loss')
RF|0.6892655367231638|(0, 10, 50, 'gini')
RF|0.6807909604519774|(0, 10, 50, 'entropy')
RF|0.6807909604519774|(0, 10, 50, 'log_loss')
RF|0.6892655367231638|(0, 10, 100, 'gini')
RF|0.6977401129943502|(0, 10, 100, 'entropy')
RF|0.6977401129943502|(0, 10, 100, 'log_loss')
RF|0.6892655367231638|(0, 10, 150, 'gini')
RF|0.7033898305084746|(0, 10, 150, 'entropy')
RF|0.7033898305084746|(0, 10, 150, 'log_loss')
RF|0.692090395480226|(0, 10, 200, 'gini')
RF|0.7062146892655368|(0, 10, 200, 'entropy')
RF|0.7062146892655368|(0, 10, 200, 'log_loss')
Linear Regression|0.6440677966101694|None
SVM|0.5254237288135594|(1, 0.1, 'linear')
SVM|0.5254237288135594|(1, 0.01, 'linear')
SVM|0.5254237288135594|(1, 0.001, 'linear')
SVM|0.5254237288135594|(1, 0.0001, 'linear')
SVM|0.5254237288135594|(10, 0.1, 'linear')
SVM|0.5254237288135594|(10, 0.01, 'linear')
SVM|0.5254237288135594|(10, 0.001, 'linear')
SVM|0.5254237288135594|(10, 0.0001, 'linear')
SVM|0.5254237288135594|(100, 0.1, 'linear')
SVM|0.5254237288135594|(100, 0.01, 'linear')
SVM|0.5254237288135594|(100, 0.001, 'linear')
SVM|0.5254237288135594|(100, 0.0001, 'linear')
SVM|0.5254237288135594|(1000, 0.1, 'linear')
SVM|0.5254237288135594|(1000, 0.01, 'linear')
SVM|0.5254237288135594|(1000, 0.001, 'linear')
SVM|0.5254237288135594|(1000, 0.0001, 'linear')
RBF|0.576271186440678|(1, 0.1, 'rbf')
RBF|0.576271186440678|(1, 0.01, 'rbf')
RBF|0.7937853107344632|(1, 0.001, 'rbf')
RBF|0.7627118644067796|(1, 0.0001, 'rbf')
RBF|0.576271186440678|(10, 0.1, 'rbf')
RBF|0.576271186440678|(10, 0.01, 'rbf')
RBF|0.7768361581920904|(10, 0.001, 'rbf')
RBF|0.7711864406779662|(10, 0.0001, 'rbf')
RBF|0.576271186440678|(100, 0.1, 'rbf')
RBF|0.576271186440678|(100, 0.01, 'rbf')
RBF|0.7768361581920904|(100, 0.001, 'rbf')
RBF|0.7231638418079096|(100, 0.0001, 'rbf')
RBF|0.576271186440678|(1000, 0.1, 'rbf')
RBF|0.576271186440678|(1000, 0.01, 'rbf')
RBF|0.7768361581920904|(1000, 0.001, 'rbf')
RBF|0.7090395480225988|(1000, 0.0001, 'rbf')
RF|0.7203389830508474|(0, 1, 50, 'gini')
RF|0.7203389830508474|(0, 1, 50, 'entropy')
RF|0.7203389830508474|(0, 1, 50, 'log_loss')
RF|0.7231638418079096|(0, 1, 100, 'gini')
RF|0.7231638418079096|(0, 1, 100, 'entropy')
RF|0.7231638418079096|(0, 1, 100, 'log_loss')
RF|0.7175141242937854|(0, 1, 150, 'gini')
RF|0.7175141242937854|(0, 1, 150, 'entropy')
RF|0.7175141242937854|(0, 1, 150, 'log_loss')
RF|0.7231638418079096|(0, 1, 200, 'gini')
RF|0.7259887005649718|(0, 1, 200, 'entropy')
RF|0.7259887005649718|(0, 1, 200, 'log_loss')
RF|0.7429378531073446|(0, 2, 50, 'gini')
RF|0.7429378531073446|(0, 2, 50, 'entropy')
RF|0.7429378531073446|(0, 2, 50, 'log_loss')
RF|0.7598870056497176|(0, 2, 100, 'gini')
RF|0.751412429378531|(0, 2, 100, 'entropy')
RF|0.751412429378531|(0, 2, 100, 'log_loss')
RF|0.7542372881355932|(0, 2, 150, 'gini')
RF|0.7598870056497176|(0, 2, 150, 'entropy')
RF|0.7598870056497176|(0, 2, 150, 'log_loss')
RF|0.7457627118644068|(0, 2, 200, 'gini')
RF|0.751412429378531|(0, 2, 200, 'entropy')
RF|0.751412429378531|(0, 2, 200, 'log_loss')
RF|0.7570621468926554|(0, 5, 50, 'gini')
RF|0.7231638418079096|(0, 5, 50, 'entropy')
RF|0.7231638418079096|(0, 5, 50, 'log_loss')
