Model|Accuracy|Params
RF|0.6776315789473685|(0, 10, 200, 'entropy')
RF|0.6776315789473685|(0, 10, 200, 'log_loss')
Linear Regression|0.756578947368421|None
SVM|0.7236842105263158|(1, 0.1, 'linear')
SVM|0.7236842105263158|(1, 0.01, 'linear')
SVM|0.7236842105263158|(1, 0.001, 'linear')
SVM|0.7236842105263158|(1, 0.0001, 'linear')
SVM|0.7236842105263158|(10, 0.1, 'linear')
SVM|0.7236842105263158|(10, 0.01, 'linear')
SVM|0.7236842105263158|(10, 0.001, 'linear')
SVM|0.7236842105263158|(10, 0.0001, 'linear')
SVM|0.7236842105263158|(100, 0.1, 'linear')
SVM|0.7236842105263158|(100, 0.01, 'linear')
SVM|0.7236842105263158|(100, 0.001, 'linear')
SVM|0.7236842105263158|(100, 0.0001, 'linear')
SVM|0.7236842105263158|(1000, 0.1, 'linear')
SVM|0.7236842105263158|(1000, 0.01, 'linear')
SVM|0.7236842105263158|(1000, 0.001, 'linear')
SVM|0.7236842105263158|(1000, 0.0001, 'linear')
RBF|0.5986842105263158|(1, 0.1, 'rbf')
RBF|0.5986842105263158|(1, 0.01, 'rbf')
RBF|0.875|(1, 0.001, 'rbf')
RBF|0.8223684210526315|(1, 0.0001, 'rbf')
RBF|0.5986842105263158|(10, 0.1, 'rbf')
RBF|0.5986842105263158|(10, 0.01, 'rbf')
RBF|0.8552631578947368|(10, 0.001, 'rbf')
RBF|0.7697368421052632|(10, 0.0001, 'rbf')
RBF|0.5986842105263158|(100, 0.1, 'rbf')
RBF|0.5986842105263158|(100, 0.01, 'rbf')
RBF|0.8552631578947368|(100, 0.001, 'rbf')
RBF|0.743421052631579|(100, 0.0001, 'rbf')
RBF|0.5986842105263158|(1000, 0.1, 'rbf')
RBF|0.5986842105263158|(1000, 0.01, 'rbf')
RBF|0.8552631578947368|(1000, 0.001, 'rbf')
RBF|0.743421052631579|(1000, 0.0001, 'rbf')
RF|0.7236842105263158|(0, 1, 50, 'gini')
RF|0.7105263157894737|(0, 1, 50, 'entropy')
RF|0.7105263157894737|(0, 1, 50, 'log_loss')
RF|0.7105263157894737|(0, 1, 100, 'gini')
RF|0.7039473684210527|(0, 1, 100, 'entropy')
RF|0.7039473684210527|(0, 1, 100, 'log_loss')
RF|0.7039473684210527|(0, 1, 150, 'gini')
RF|0.7171052631578947|(0, 1, 150, 'entropy')
RF|0.7171052631578947|(0, 1, 150, 'log_loss')
RF|0.6907894736842105|(0, 1, 200, 'gini')
RF|0.7105263157894737|(0, 1, 200, 'entropy')
RF|0.7105263157894737|(0, 1, 200, 'log_loss')
RF|0.743421052631579|(0, 2, 50, 'gini')
RF|0.7105263157894737|(0, 2, 50, 'entropy')
RF|0.7105263157894737|(0, 2, 50, 'log_loss')
RF|0.7236842105263158|(0, 2, 100, 'gini')
RF|0.7302631578947368|(0, 2, 100, 'entropy')
RF|0.7302631578947368|(0, 2, 100, 'log_loss')
RF|0.7697368421052632|(0, 2, 150, 'gini')
RF|0.7697368421052632|(0, 2, 150, 'entropy')
RF|0.7697368421052632|(0, 2, 150, 'log_loss')
RF|0.7894736842105263|(0, 2, 200, 'gini')
RF|0.7763157894736842|(0, 2, 200, 'entropy')
RF|0.7763157894736842|(0, 2, 200, 'log_loss')
RF|0.7763157894736842|(0, 5, 50, 'gini')
RF|0.75|(0, 5, 50, 'entropy')
RF|0.75|(0, 5, 50, 'log_loss')
RF|0.7828947368421053|(0, 5, 100, 'gini')
RF|0.7763157894736842|(0, 5, 100, 'entropy')
RF|0.7763157894736842|(0, 5, 100, 'log_loss')
RF|0.7894736842105263|(0, 5, 150, 'gini')
RF|0.7763157894736842|(0, 5, 150, 'entropy')
RF|0.7763157894736842|(0, 5, 150, 'log_loss')
RF|0.8026315789473685|(0, 5, 200, 'gini')
RF|0.7697368421052632|(0, 5, 200, 'entropy')
RF|0.7697368421052632|(0, 5, 200, 'log_loss')
RF|0.75|(0, 10, 50, 'gini')
RF|0.756578947368421|(0, 10, 50, 'entropy')
RF|0.756578947368421|(0, 10, 50, 'log_loss')
RF|0.7697368421052632|(0, 10, 100, 'gini')
RF|0.7631578947368421|(0, 10, 100, 'entropy')
RF|0.7631578947368421|(0, 10, 100, 'log_loss')
RF|0.7763157894736842|(0, 10, 150, 'gini')
RF|0.7894736842105263|(0, 10, 150, 'entropy')
RF|0.7894736842105263|(0, 10, 150, 'log_loss')
RF|0.7763157894736842|(0, 10, 200, 'gini')
RF|0.8026315789473685|(0, 10, 200, 'entropy')
RF|0.8026315789473685|(0, 10, 200, 'log_loss')
