Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
200|0.01|6|16|0.3951860447705323|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.42906644759605755|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.217885629075667|59.25901770591736
50|0.1|1|16|0.4140636856066967|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4213217484910231|0.4580152671755725|0.4295874822190612|0.3557460034509159|962.609355504841|3.5263988971710205
100|0.1|1|16|0.4359046476288372|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.44606836378940895|0.45918367346938777|0.4317211948790896|0.3591982691301786|332.8220140696667|7.128976821899414
150|0.1|1|16|0.43430208676895804|0.5088529638183218|0.5163584637268848|0.4104167437500771|0.4477579323727411|0.5027195027195027|0.5049786628733998|0.4017679639071269|25.717139959335327|11.1054527759552
200|0.1|1|16|0.43407141513003605|0.39166666666666666|0.48150782361308675|0.37385022239571597|0.4517299361201435|0.49038461538461536|0.49857752489331436|0.3873865522068434|139.61612409003425|14.636376857757568
50|0.1|2|16|0.4421115358077251|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.4522013965751332|0.4607679465776294|0.43314366998577525|0.3529420935656374|180.65825623263106|5.439425230026245
100|0.1|2|16|0.4169106592554972|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.42751346090419234|0.45893310753598643|0.4310099573257468|0.3566512921883007|329.7774056792207|10.888545274734497
150|0.1|2|16|0.4030582203076027|0.5088529638183218|0.5163584637268848|0.4104167437500771|0.42315700442525334|0.5027195027195027|0.5049786628733998|0.4017679639071269|167.04255080368603|16.33228635787964
200|0.1|2|16|0.43575491340708083|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.44218437948317413|0.4583333333333333|0.43029871977240397|0.35759425979133047|182.36518943309784|21.091835021972656
50|0.1|4|16|0.441857594661368|0.49151172190784154|0.4850640113798009|0.398264447176771|0.4588402882181425|0.4939271255060729|0.48933143669985774|0.4040023331987257|6609.006671786308|9.757248401641846
100|0.1|4|16|0.4761184033475716|0.47988223748773307|0.47083926031294454|0.4426877217658153|0.46636949144997364|0.48520710059171596|0.4786628733997155|0.4518431053419605|1237.4871690883301|19.66435217857361
150|0.1|4|16|0.4154295045213665|0.5091463414634146|0.5170697012802276|0.4055412511558544|0.4318699173831314|0.5038343558282209|0.5071123755334281|0.39691947748099043|1732.77076240765|29.67727017402649
200|0.1|4|16|0.5346766246668919|0.5326547921967769|0.5547652916073968|0.4971284266337573|0.5333249698002263|0.5352839931153184|0.5583214793741109|0.5056345564234169|0.660995899934278|40.8205292224884
50|0.1|6|16|0.451232171004575|0.46068376068376066|0.4345661450924609|0.36445094149414325|0.4739067884235212|0.45741056218057924|0.42887624466571833|0.3566830674731267|4731.962021581501|15.665934085845947
100|0.1|6|16|0.43205405000718317|0.5100154083204931|0.5184921763869133|0.4134486394287443|0.43385895440997635|0.5035019455252918|0.5064011379800853|0.4043362114434178|0.668039083480835|29.53760814666748
150|0.1|6|16|0.44335797203207544|0.5088666152659984|0.5163584637268848|0.4112807881773399|0.4597427404195391|0.5027195027195027|0.5049786628733998|0.4017679639071269|81903.75648963562|44.51581645011902
200|0.1|6|16|0.4500848831162525|0.4602368866328257|0.43314366998577525|0.3587128268079055|0.44636580879749255|0.4610878661087866|0.43385490753911804|0.35485700714560764|1184994.679340899|59.51372194290161
50|0.001|1|32|0.39350760508206045|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.41429031037476044|0.4580152671755725|0.4295874822190612|0.3557460034509159|5.346262629434932|3.8897950649261475
100|0.001|1|32|0.40342243868484795|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.41944197697735175|0.4580152671755725|0.4295874822190612|0.3557460034509159|5.067550382314948|7.688960075378418
150|0.001|1|32|0.42523304917555127|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.435858108613967|0.4580152671755725|0.4295874822190612|0.3557460034509159|5.031107737930142|11.848600387573242
200|0.001|1|32|0.3929086681950349|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.40953928398713907|0.4580152671755725|0.4295874822190612|0.3557460034509159|4.993349033844424|16.126340866088867
50|0.001|2|32|0.40350337610201353|0.46219201359388273|0.4366998577524893|0.3644689982649987|0.4204213197250556|0.4593908629441624|0.4317211948790896|0.3571035741775615|4.335549889106915|5.995826482772827
100|0.001|2|32|0.409798283722069|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.4212286704612826|0.45932203389830506|0.4317211948790896|0.357806262708604|4.6519069823534664|12.066590070724487
150|0.001|2|32|0.39894862295101874|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.40891201900410556|0.4580152671755725|0.4295874822190612|0.3557460034509159|4.226895268250701|18.102266550064087
200|0.001|2|32|0.41263210504057996|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.42315093411896587|0.45893310753598643|0.4310099573257468|0.3566512921883007|4.838459456925193|24.2321138381958
50|0.001|4|32|0.38533899625462104|0.468013468013468|0.44594594594594594|0.37111444518896586|0.4094199012968198|0.4651553316540722|0.44096728307254623|0.364398064752124|4.395549515055322|11.901557445526123
100|0.001|4|32|0.3889083363516245|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4094259716031072|0.4583333333333333|0.43029871977240397|0.35759425979133047|4.788081135183038|23.805493354797363
150|0.001|4|32|0.43226448729181377|0.4613423959218352|0.4352773826458037|0.36286412199799106|0.43955897201386457|0.4612794612794613|0.4345661450924609|0.3581976687101769|4.428560576437317|35.8539080619812
200|0.001|4|32|0.4041346879559053|0.46068376068376066|0.4345661450924609|0.36445094149414325|0.4244742608896236|0.4583333333333333|0.43029871977240397|0.35759425979133047|4.30721842033023|47.76339817047119
50|0.001|6|32|0.4266919461199614|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.44048368200498167|0.4583333333333333|0.43029871977240397|0.35759425979133047|4.346295982782568|17.802956581115723
100|0.001|6|32|0.40158111244433026|0.47377185678601164|0.45519203413940257|0.377038370414245|0.41737200253334117|0.46872393661384487|0.4466571834992888|0.3680059162709005|4.642686198868869|35.9474720954895
150|0.001|6|32|0.3812992074203424|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.39302805088535414|0.4583333333333333|0.43029871977240397|0.35759425979133047|4.682638140842624|54.502368450164795
200|0.001|6|32|0.4098084008992147|0.4634146341463415|0.43812233285917496|0.3618783895578638|0.43311028330119444|0.4628857381150959|0.4366998577524893|0.35663327209068535|4.008522943897713|72.99094986915588
50|0.01|1|32|0.39985714545870277|0.461734693877551|0.4359886201991465|0.3640102971467229|0.4190514539395276|0.45847457627118643|0.43029871977240397|0.3561987689982376|1.155177289863179|3.9171245098114014
100|0.01|1|32|0.4025483145794593|0.473421926910299|0.4544807965860597|0.37514188783979935|0.4186629543371327|0.47058823529411764|0.44950213371266|0.36833563575997497|1.3462908365912831|7.806717157363892
150|0.01|1|32|0.414637329550858|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.42661707900908324|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.0598103911028964|11.79028844833374
200|0.01|1|32|0.4191040632606853|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4238267615522987|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.0329235325429522|15.917279243469238
50|0.01|2|32|0.3975038900546125|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.42622857940668823|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.2708849392231336|5.998944997787476
100|0.01|2|32|0.39114827937168284|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4260919975152213|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.1711070155840702|12.050699472427368
150|0.01|2|32|0.4005795119069058|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.42392388645289747|0.4607679465776294|0.43314366998577525|0.3529420935656374|1.3067535553126888|18.109434843063354
200|0.01|2|32|0.4389387890548331|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.4559346349418971|0.4607679465776294|0.43314366998577525|0.3529420935656374|0.9719378648814825|24.26629662513733
50|0.01|4|32|0.453178715887408|0.47853403141361256|0.47083926031294454|0.4532762740601213|0.45736216863715556|0.48037190082644626|0.47297297297297297|0.45356131901053753|1.2342458292325773|12.260504484176636
100|0.01|4|32|0.4404027445878161|0.4606931530008453|0.43385490753911804|0.35916575242379334|0.45265059924040235|0.4610878661087866|0.43385490753911804|0.35485700714560764|1.353085634729183|25.185100555419922
150|0.01|4|32|0.4110062746732658|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.42308213731437505|0.4583333333333333|0.43029871977240397|0.35759425979133047|1.0218281591146479|36.22629404067993
200|0.01|4|32|0.4192254693864337|0.5084485407066052|0.515647226173542|0.40824147808916367|0.4328047445513943|0.5042471042471043|0.5078236130867709|0.4017654017654017|0.8882601709482287|48.805569648742676
50|0.01|6|32|0.41635826138334187|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.41944905900135365|0.4583333333333333|0.43029871977240397|0.35759425979133047|1.1144882736316504|18.671963930130005
100|0.01|6|32|0.4148012278206184|0.4607594936708861|0.43385490753911804|0.35845898451830654|0.41451794686053883|0.4607679465776294|0.43314366998577525|0.3529420935656374|13.818370515281227|36.920793771743774
150|0.01|6|32|0.4296704430716559|0.45642795513373596|0.42816500711237554|0.36094522019334047|0.43766503645218924|0.45541125541125543|0.4267425320056899|0.3606682418145343|1.1581606734841863|56.40117144584656
200|0.01|6|32|0.4388487461782363|0.5091463414634146|0.5170697012802276|0.4055412511558544|0.43168376132365055|0.5038343558282209|0.5071123755334281|0.39691947748099043|0.9837877502558641|76.62875699996948
50|0.1|1|32|0.4300346614489012|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4549694562421972|0.4580152671755725|0.4295874822190612|0.3557460034509159|1046.2276308411092|3.8924503326416016
100|0.1|1|32|0.4149378097120854|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.43641050648612234|0.4580152671755725|0.4295874822190612|0.3557460034509159|545.8573772110976|7.858111381530762
150|0.1|1|32|0.43723202127035327|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.44965389136984557|0.4580152671755725|0.4295874822190612|0.3557460034509159|348.1557654738426|11.57054615020752
200|0.1|1|32|0.4313074023338304|0.5088529638183218|0.5163584637268848|0.4104167437500771|0.44144886070468164|0.5027195027195027|0.5049786628733998|0.4017679639071269|195.36199820041656|15.66812252998352
50|0.1|2|32|0.45153973318980434|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.45109457739539344|0.5023400936037441|0.5042674253200569|0.4030305891526229|610.8298115730286|6.030345916748047
100|0.1|2|32|0.5235608821369097|0.5744985673352435|0.5739687055476529|0.573963317686921|0.522519824608617|0.557909604519774|0.5583214793741109|0.5583158936286776|1513.6215644478798|12.10999870300293
150|0.1|2|32|0.4546841518466883|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.4523066152174485|0.4607679465776294|0.43314366998577525|0.3529420935656374|49320.216178419534|17.974090814590454
200|0.1|2|32|0.42265519243882654|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.4186862238445678|0.5038343558282209|0.5071123755334281|0.39691947748099043|3765.9619085490704|24.025989532470703
50|0.1|4|32|0.4580997108510772|0.4557077625570776|0.4310099573257468|0.383053271989697|0.44156824339500095|0.45321100917431195|0.4274537695590327|0.38052080191914145|820797.992905736|11.982645988464355
100|0.1|4|32|0.46494802806100255|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.4809200156209215|0.5027279812938426|0.5049786628733998|0.4034659078440122|13135.804287195206|24.010690450668335
150|0.1|4|32|0.4520435686116603|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.45399011349449325|0.4607679465776294|0.43314366998577525|0.3529420935656374|2360196.3383784294|35.918623208999634
200|0.1|4|32|0.5667015372038955|0.5522388059701493|0.5248933143669986|0.4899522757536065|0.5738584283167648|0.5730337078651685|0.5369843527738265|0.5069528723725737|8091.041614603251|47.52986669540405
50|0.1|6|32|0.41655251118453934|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.4235616915110813|0.5038343558282209|0.5071123755334281|0.39691947748099043|0.7472600936889648|18.166951656341553
100|0.1|6|32|0.5175340797112153|0.5279642058165548|0.5355618776671408|0.526829884222217|0.5311477532784712|0.5325714285714286|0.5405405405405406|0.5335601144587347|361716013.17340165|36.57709836959839
150|0.1|6|32|0.54167164094543|0.518796992481203|0.5177809388335705|0.5174284395198523|0.5446319269782622|0.5279878971255674|0.5263157894736842|0.5258927269486884|669715856.5414898|54.7437162399292
200|0.1|6|32|0.432649951741065|0.4606931530008453|0.43385490753911804|0.35916575242379334|0.4348281799805346|0.46070234113712377|0.43314366998577525|0.3536795465648318|2755408.8033041954|72.67222118377686
50|0.001|1|64|0.416779135952603|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.43205202657175407|0.4580152671755725|0.4295874822190612|0.3557460034509159|4.193246805505623|4.8928914070129395
100|0.001|1|64|0.3953286969682867|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4242658470404222|0.4580152671755725|0.4295874822190612|0.3557460034509159|3.9717220393758907|9.37160611152649
150|0.001|1|64|0.3876214314186913|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.41989117964262085|0.4580152671755725|0.4295874822190612|0.3557460034509159|3.9131514787795822|13.828750610351562
200|0.001|1|64|0.39639100056858534|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4158938829523542|0.4580152671755725|0.4295874822190612|0.3557460034509159|3.6848619074953604|18.54540491104126
50|0.001|2|64|0.39874020910181723|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.40794886373983474|0.45893310753598643|0.4310099573257468|0.3566512921883007|3.203160940469637|7.952584743499756
100|0.001|2|64|0.4167973468714653|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.43065180925478896|0.45893310753598643|0.4310099573257468|0.3566512921883007|3.087059493727555|16.032437801361084
150|0.001|2|64|0.39155903676379833|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.4168044288954673|0.45893310753598643|0.4310099573257468|0.3566512921883007|3.1459496504329856|23.905934810638428
200|0.001|2|64|0.43267929155478757|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.4243589250701626|0.45893310753598643|0.4310099573257468|0.3566512921883007|2.9487890895931166|31.862879991531372
50|0.001|4|64|0.40792862938554336|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.42307707872580225|0.5031152647975078|0.5056899004267426|0.4039011148221013|3.0829857858221708|16.723973751068115
100|0.001|4|64|0.39556746234892526|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.4110609074298525|0.4583333333333333|0.43029871977240397|0.35759425979133047|3.1332285467726955|34.00833988189697
150|0.001|4|64|0.4095858230020093|0.4634974533106961|0.4388335704125178|0.3665332161572763|0.42697522708004104|0.46062658763759523|0.43385490753911804|0.35986803572735926|3.1369654761421053|51.3748037815094
200|0.001|4|64|0.39100866232707215|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.40434310180510674|0.45879354290569246|0.4310099573257468|0.3580494931969683|2.9782751482990726|70.16045188903809
50|0.001|6|64|0.4169096475377826|0.5069659442724458|0.5128022759601707|0.4091041557381827|0.4315228982070339|0.5003915426781519|0.5007112375533428|0.40085227272727275|3.0114002745649415|35.543018102645874
100|0.001|6|64|0.43124467583552706|0.46258503401360546|0.43741109530583216|0.3656143064855711|0.4321987256403667|0.4601018675721562|0.43314366998577525|0.36011023229068345|3.2903342361279293|58.147926568984985
150|0.001|6|64|0.40863480835031335|0.4828711256117455|0.4701280227596017|0.3850374594832288|0.4157714651088911|0.4783319705641864|0.4623044096728307|0.37710174890825093|2.887223311899845|88.48596501350403
200|0.001|6|64|0.4126432339354403|0.5092449922958397|0.5170697012802276|0.4117158436811187|0.42596047421232713|0.5027279812938426|0.5049786628733998|0.4034659078440122|3.065244761866211|191.0315282344818
50|0.01|1|64|0.418408001473061|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4419557312796813|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.818555519009287|4.766786575317383
100|0.01|1|64|0.4101473263335957|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4283430694301399|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.6928753707309951|9.481884241104126
150|0.01|1|64|0.4155205591156778|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4382477858557817|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.507082582100562|14.381996631622314
200|0.01|1|64|0.4229243093509022|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.4276146326756494|0.4580152671755725|0.4295874822190612|0.3557460034509159|1.4868542745295343|19.15212321281433
50|0.01|2|64|0.41026873245934414|0.5023183925811437|0.5042674253200569|0.39788087038533265|0.42421728459012287|0.49922600619195046|0.49857752489331436|0.3918517223290785|2.1629399206867674|8.268141508102417
100|0.01|2|64|0.4135902017162779|0.4588336192109777|0.4317211948790896|0.3626013990616561|0.41442385711308377|0.45663265306122447|0.4274537695590327|0.35438624111363426|2.773939818453016|16.364142179489136
150|0.01|2|64|0.41395037322266487|0.4650959860383944|0.44310099573257467|0.38172187037196165|0.42800110884261516|0.4658599827139153|0.4438122332859175|0.3790706605222735|2.8850062102366962|24.750436782836914
200|0.01|2|64|0.42885499859371234|0.46029035012809566|0.43385490753911804|0.36331302778681684|0.45700907915477057|0.4583333333333333|0.43029871977240397|0.35759425979133047|2.57229920689565|33.45387268066406
50|0.01|4|64|0.40575444801693206|0.4944356120826709|0.4900426742532006|0.39591601445580116|0.4190696648583898|0.48672566371681414|0.47652916073968704|0.3859518785499479|3.0028880052267937|17.822904586791992
100|0.01|4|64|0.38009829849314763|0.4602224123182207|0.43385490753911804|0.36398890707401343|0.3952538298574085|0.45787234042553193|0.4295874822190612|0.357138784939101|5.6855474907874815|36.28741788864136
150|0.01|4|64|0.4300548958031926|0.5099846390168971|0.5184921763869133|0.4117172990695504|0.4443605842872145|0.5042735042735043|0.5078236130867709|0.40520607905708594|3.3840712681231153|52.464621782302856
200|0.01|4|64|0.4363164167386672|0.5042801556420233|0.5078236130867709|0.4060528217850794|0.4562320799499807|0.49842767295597484|0.4971550497866287|0.3986709616926032|0.8318290114401634|69.17907977104187
50|0.01|6|64|0.501478119580987|0.4813039309683605|0.4722617354196302|0.43948429968042746|0.5033315864340795|0.4738344433872502|0.46088193456614507|0.42569940055999467|418.6873950241288|26.6225528717041
100|0.01|6|64|0.44392251051680565|0.4693534844668346|0.4480796586059744|0.37248460336850925|0.4468696442193485|0.46921797004991683|0.4473684210526316|0.36772782123293024|0.8739667683833545|52.566466093063354
150|0.01|6|64|0.4122668749456202|0.5087719298245614|0.5163584637268848|0.4051165649973992|0.4162570896118848|0.5038343558282209|0.5071123755334281|0.39691947748099043|1.0505777494981885|79.69982314109802
200|0.01|6|64|0.4208695106726102|0.5027365129007036|0.5049786628733998|0.4051426695682832|0.43919070676576105|0.4980330448465775|0.49644381223328593|0.3982343254673525|5.705771449953204|107.2504358291626
50|0.1|1|64|0.4265381650273467|0.4598290598290598|0.43314366998577525|0.3628520759381537|0.43352508756416813|0.4580152671755725|0.4295874822190612|0.3557460034509159|3461.6727378368378|4.848649978637695
100|0.1|1|64|0.43675853737993436|0.5088529638183218|0.5163584637268848|0.4104167437500771|0.45082950735417604|0.5027195027195027|0.5049786628733998|0.4017679639071269|2498.3820382356644|9.718311071395874
150|0.1|1|64|0.4516166237361116|0.5088529638183218|0.5163584637268848|0.4104167437500771|0.44908935288511537|0.5027195027195027|0.5049786628733998|0.4017679639071269|1404.5074951052666|14.282642602920532
200|0.1|1|64|0.4194015082687689|0.4594363791631085|0.43243243243243246|0.3617133117762309|0.46946635937427283|0.4580152671755725|0.4295874822190612|0.3557460034509159|29358.503668785095|18.97222876548767
50|0.1|2|64|0.457426918570888|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.4608171846324126|0.45893310753598643|0.4310099573257468|0.3566512921883007|9822.141629636288|8.203888177871704
100|0.1|2|64|0.4455119190463954|0.4598976109215017|0.43314366998577525|0.3621731768054074|0.4601980133910957|0.45893310753598643|0.4310099573257468|0.3566512921883007|179755.53686738014|16.27095675468445
150|0.1|2|64|0.4460592583299778|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.41212523446558036|0.4607679465776294|0.43314366998577525|0.3529420935656374|15840.948800086975|24.67707633972168
200|0.1|2|64|0.45127263971315773|0.46030405405405406|0.43314366998577525|0.3580074191838898|0.4415854425961486|0.4607679465776294|0.43314366998577525|0.3529420935656374|29145.55802297592|33.89715814590454
50|0.1|4|64|0.4593097252377031|0.4606931530008453|0.43385490753911804|0.35916575242379334|0.45094281973820793|0.4610878661087866|0.43385490753911804|0.35485700714560764|1811236.0662770271|17.849114656448364
100|0.1|4|64|0.4115829537705708|0.45693191140278916|0.42532005689900426|0.335869705012335|0.40166812016778325|0.45638126009693053|0.42318634423897583|0.3255302372929077|2247387.8306080103|35.641823530197144
150|0.1|4|64|0.5329384936332604|0.5726351351351351|0.5611664295874822|0.5584141632922119|0.5228698789378583|0.5759599332220368|0.5647226173541963|0.562327951902829|651886.0150130987|53.762659788131714
200|0.1|4|64|0.45740567249888203|0.5088529638183218|0.5163584637268848|0.4104167437500771|0.47281818016264376|0.5027195027195027|0.5049786628733998|0.4017679639071269|2637669.104235053|72.3249499797821
