Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
100|0.001|4|32|0.5752950674714544|0.6054421768707483|0.5881934566145093|0.5854199227851137|0.5696476591887238|0.6108108108108108|0.5874822190611664|0.5828601710954652|5.274588962791064|32.01032519340515
150|0.001|4|32|0.5914238712771318|0.6814159292035398|0.616642958748222|0.6040233353450011|0.5788704778747453|0.6651685393258427|0.604551920341394|0.5907724135620478|4.628067712505889|48.019832372665405
200|0.001|4|32|0.6106546015956812|0.7798165137614679|0.6301564722617354|0.601669336297168|0.5965188816877071|0.7770700636942676|0.6237553342816501|0.5925675768207876|5.152928916755009|64.06542372703552
50|0.001|6|32|0.5528470748205718|0.5566037735849056|0.5512091038406828|0.550187669816721|0.5480252281929305|0.5741935483870968|0.5654338549075392|0.5639141560661276|5.184324718429011|25.883147478103638
100|0.001|6|32|0.5869621961558774|0.6875|0.6194879089615932|0.6065458353362335|0.5746900602781415|0.6742596810933941|0.6088193456614509|0.5945237371142129|4.843476892064171|53.13490962982178
150|0.001|6|32|0.5528754029165798|0.5714285714285714|0.569701280227596|0.5696383642787144|0.551970927279754|0.5705614567526556|0.566145092460882|0.5657197832801661|4.989538903534335|79.52155327796936
200|0.001|6|32|0.5865332278448996|0.6797385620915033|0.6173541963015647|0.6054722787252906|0.5758292544247474|0.6719101123595506|0.6088193456614509|0.5951885385955509|5.116059414503464|105.04784607887268
50|0.01|1|32|0.49489183725913527|0.4838160136286201|0.47297297297297297|0.4063538642560235|0.4703435186328051|0.4779220779220779|0.46372688477951635|0.40191545202004814|1.1109998281228535|3.085087299346924
100|0.01|1|32|0.5001669334229041|0.48098159509202454|0.4779516358463727|0.4746178266775001|0.4943596737412714|0.4780976220275344|0.4751066856330014|0.47264817393602426|1.5239183867531487|6.247683763504028
150|0.01|1|32|0.46059865360606544|0.4758893280632411|0.4566145092460882|0.35328767387199933|0.44052212727813533|0.4685802948021722|0.4423897581792319|0.3251640709178176|1.13418650261778|9.484736204147339
200|0.01|1|32|0.4712459708342017|0.4843205574912892|0.48079658605974396|0.47415609220276744|0.4632534008890975|0.48088064889918886|0.47652916073968704|0.46966128136217244|1.623626061635818|12.412490844726562
50|0.01|2|32|0.5323597911005263|0.5017857142857143|0.5014224751066856|0.49621112796190114|0.5386810033811605|0.4846846846846847|0.4879089615931721|0.4821712468771292|1.2753959493681428|6.703906297683716
100|0.01|2|32|0.4553883073760292|0.47569955817378495|0.47652916073968704|0.4763765901247812|0.4429057342136627|0.4629898403483309|0.46372688477951635|0.4636737089201878|1.7822594158005032|13.506624698638916
150|0.01|2|32|0.5860071346333231|0.5818505338078291|0.5654338549075392|0.5610190321187762|0.5845118158511885|0.5724258289703316|0.5590327169274538|0.5552303748693834|1.3931926505220176|20.353540182113647
200|0.01|2|32|0.5511352484475192|0.5186500888099467|0.5149359886201992|0.5100784984539422|0.5488184148811536|0.5|0.5|0.4953474681802563|1.1758551565240474|26.781267404556274
50|0.01|4|32|0.5363277479770704|0.5744234800838575|0.55049786628734|0.5385759388501163|0.5445084974170846|0.5826271186440678|0.5554765291607396|0.5431445690742016|1.870997319753755|17.264398336410522
100|0.01|4|32|0.4338953762477008|0.5018670649738611|0.5035561877667141|0.3758423750588295|0.4402165885283352|0.5007451564828614|0.5014224751066856|0.3716311288065463|1.982760584220948|32.33393383026123
150|0.01|4|32|0.4427398125084731|0.5179245283018868|0.527027027027027|0.49443247951888925|0.4697405348749213|0.5305343511450382|0.5455192034139402|0.516401829895506|1.495756189314914|49.013007402420044
200|0.01|4|32|0.5132221388117173|0.5304054054054054|0.5128022759601707|0.4682437539580397|0.5061117867137183|0.5289855072463768|0.5113798008534851|0.4617340584349908|1.9273059129454246|64.75818014144897
50|0.01|6|32|0.49192548092001565|0.4932330827067669|0.49359886201991465|0.4932286857494613|0.49037957625215245|0.4835820895522388|0.484352773826458|0.48406855736083615|2.0281607731777456|25.6240873336792
100|0.01|6|32|0.599993120319541|0.6910569105691057|0.6002844950213371|0.576378881454795|0.5824904038574773|0.6920980926430518|0.6002844950213371|0.5760743371567756|2.983279596065813|51.41582179069519
150|0.01|6|32|0.5275784131814678|0.5558475689881734|0.5604551920341394|0.5597059395826238|0.5296807625923445|0.5515873015873016|0.5554765291607396|0.5548439813639834|2.2530597765371425|78.20402145385742
200|0.01|6|32|0.5428654678486228|0.5425101214574899|0.5298719772403983|0.5192491031500319|0.5501356713455239|0.5262096774193549|0.5184921763869133|0.507823992612153|3.9198399096841143|104.28749513626099
50|0.1|1|32|0.42251759882964496|0.48974569319114025|0.4822190611664296|0.40162517976358897|0.4084385351136868|0.49286314021830396|0.4879089615931721|0.41776921962026625|0.6798769831657374|3.1610617637634277
100|0.1|1|32|0.5295978017397498|0.5403899721448467|0.5206258890469416|0.4901027710519235|0.5073946447757932|0.5084269662921348|0.5042674253200569|0.4721139048290076|0.6625039577420466|6.313657283782959
150|0.1|1|32|0.4291908888749497|0.35751295336787564|0.4217638691322902|0.39079605211615975|0.44028336189749684|0.37755102040816324|0.4317211948790896|0.4024865500248655|440.17835798859596|9.409666776657104
200|0.1|1|32|0.4982729978612287|0.5139240506329114|0.5234708392603129|0.4600094467679213|0.5049725925671122|0.509046052631579|0.515647226173542|0.4412648431696473|946.5020420445653|12.798504114151001
50|0.1|2|32|0.3453235372079424|0.4301780693533271|0.3940256045519203|0.3504928592341976|0.3533059899759009|0.4423076923076923|0.41038406827880514|0.36150949184202813|1139.1981501579285|6.788341999053955
100|0.1|2|32|0.5108243678281861|0.5164835164835165|0.5213371266002845|0.510731974930545|0.5055553419707046|0.5160599571734475|0.5213371266002845|0.5080580719791002|3408.210303544998|13.623058557510376
150|0.1|2|32|0.4760030675281106|0.5069191551347414|0.5135135135135135|0.3705862025634581|0.4989791768259988|0.5098901098901099|0.519203413940256|0.3822559846924981|6572.870579004288|20.314805269241333
200|0.1|2|32|0.4796634622194254|0.501466275659824|0.5028449502133713|0.36178685187169424|0.47800019829667206|0.5011021307861866|0.5021337126600285|0.3625119180864735|2174.4393166880545|27.371891021728516
50|0.1|4|32|0.49777927961651847|0.5043290043290043|0.5085348506401138|0.3567398750088555|0.49481292327739884|0.502534395365677|0.5049786628733998|0.35499145767859774|1500686.065860629|16.650627374649048
100|0.1|4|32|0.4724822898814064|0.5058224163027657|0.5113798008534851|0.36727029762314173|0.4568694621101599|0.5032774945375091|0.5064011379800853|0.36138424646058476|72746510.95617747|32.85695767402649
150|0.1|4|32|0.5482093608169822|0.5333333333333333|0.5405405405405406|0.5351071692535108|0.5406801575851512|0.5404454865181711|0.5490753911806543|0.5438839585414177|11883815.587974608|48.89814209938049
200|0.1|4|32|0.5071174341220009|0.4887323943661972|0.48862019914651494|0.4886075232182324|0.5137826304255892|0.48068669527896996|0.48079658605974396|0.48079238372740063|597102.2452186346|64.91342663764954
50|0.1|6|32|0.572650437365568|0.6029684601113172|0.5789473684210527|0.5731396863493236|0.5815130845452026|0.6056074766355141|0.5803698435277382|0.5742918549203228|36635005.23467064|26.592942237854004
100|0.1|6|32|0.596274046000781|0.5578947368421052|0.531294452347084|0.5051799539334165|0.5948293131043749|0.5447368421052632|0.5241820768136558|0.49767130376548663|30910291.62290442|52.12619614601135
150|0.1|6|32|0.5441948649255679|0.4906303236797274|0.492176386913229|0.4886960242031599|0.5403442673039139|0.49016100178890876|0.492176386913229|0.4867931087367721|32049899584.371243|78.8811264038086
200|0.1|6|32|0.5372382939201835|0.48841059602649006|0.4900426742532006|0.48750174755405984|0.5312023860350581|0.4939550949913644|0.4950213371266003|0.4910627797660926|13088227.652170002|104.95155763626099
50|0.001|1|64|0.4839875437314982|0.5015384615384615|0.5007112375533428|0.4618114323602798|0.4719966653784128|0.5110410094637224|0.5049786628733998|0.4646271008403362|4.012232884861987|5.008673906326294
100|0.001|1|64|0.4850053317523558|0.5168269230769231|0.5099573257467994|0.48865089758755376|0.4759504582069529|0.5167958656330749|0.5092460881934566|0.48313780647636095|3.704912695847952|9.97847867012024
150|0.001|1|64|0.4804768832619398|0.5219298245614035|0.5071123755334281|0.44360902255639095|0.46197458969788086|0.5443548387096774|0.515647226173542|0.45898968872947454|3.8684524413222334|14.78214430809021
200|0.001|1|64|0.46691581901584156|0.45576407506702415|0.45305832147937414|0.4525462699248147|0.449097446626832|0.4579172610556348|0.45803698435277385|0.4580358877233877|4.142402420416374|19.283939599990845
50|0.001|2|64|0.5777717524367221|0.5842956120092379|0.5519203413940256|0.5347637735722208|0.5660439206894249|0.5811138014527845|0.5476529160739687|0.5275537634408602|3.5292671147580705|11.121934652328491
100|0.001|2|64|0.5947787272186463|0.6583850931677019|0.5725462304409673|0.5386703427190959|0.5809364054478975|0.6246056782334385|0.5561877667140825|0.5200105042016807|3.671706279977471|22.13295316696167
150|0.001|2|64|0.6150049877683328|0.7186544342507645|0.6017069701280228|0.5710285160123347|0.5994811911559685|0.7089337175792507|0.6031294452347084|0.5759429220042159|3.790581726340868|33.353652000427246
200|0.001|2|64|0.6070306287420909|0.6781914893617021|0.5953058321479374|0.5721637493201533|0.5925306904568715|0.6784810126582278|0.6002844950213371|0.5801361550543791|3.4870616013402156|44.68089318275452
50|0.001|4|64|0.5681179420042937|0.6010362694300518|0.5832147937411095|0.5799475900604651|0.5570295158526049|0.6099290780141844|0.5881934566145093|0.584128857250136|3.798909625714586|27.520057678222656
100|0.001|4|64|0.6162392833801084|0.7981651376146789|0.5924608819345661|0.5374179423533728|0.5996653237800202|0.7422222222222222|0.577524893314367|0.5223135844498132|3.6359798866290447|63.83337140083313
150|0.001|4|64|0.5735002802458069|0.6445783132530121|0.6024182076813656|0.5937825451684945|0.561501308151005|0.6352705410821643|0.5960170697012802|0.5873296059362759|3.546049681276699|86.7814302444458
200|0.001|4|64|0.5750967707993986|0.6328125|0.596728307254623|0.5891463160091839|0.5620415654105854|0.6299212598425197|0.5938833570412517|0.5859183798730252|3.3578811651170177|110.26143980026245
50|0.001|6|64|0.5887347255918043|0.7|0.6251778093883357|0.6115873472676311|0.5756390514944083|0.6894117647058824|0.6145092460881935|0.5988254072539211|3.7812090399052067|48.70539116859436
100|0.001|6|64|0.6109763278289145|0.7710843373493976|0.628022759601707|0.6001848634864709|0.5937508220206431|0.7470238095238095|0.6180654338549075|0.5901402005377422|4.408524808926529|94.39999032020569
150|0.001|6|64|0.5994427458828148|0.7132701421800948|0.628022759601707|0.6125466640321413|0.5846028704454997|0.7014563106796117|0.6180654338549075|0.6009724361904811|3.7115935740725945|140.77069997787476
200|0.001|6|64|0.5939046031132578|0.6873614190687362|0.620199146514936|0.607593454768958|0.5805195777494947|0.6719457013574661|0.6081081081081081|0.5941216996775318|3.4772407499985434|180.40658831596375
50|0.01|1|64|0.46686523313011297|0.5|0.5|0.3333333333333333|0.44255567988442135|0.5|0.5|0.3333333333333333|0.8351163842037295|5.005980730056763
100|0.01|1|64|0.5605664809827421|0.5392749244712991|0.5369843527738265|0.5365902929137207|0.5357308345254741|0.5356576862123613|0.5320056899004267|0.5307752077952905|1.3702620611413145|9.995088577270508
150|0.01|1|64|0.5143188408143113|0.5928853754940712|0.5334281650071123|0.48017962775934214|0.49704072568488233|0.5609756097560976|0.5213371266002845|0.46479357597086407|0.9481528701703574|15.091651201248169
200|0.01|1|64|0.5299539263752784|0.5341880341880342|0.5568990042674253|0.5019533793092469|0.5157655971461467|0.5261824324324325|0.5440967283072546|0.48366719660837315|1.5153071613869251|20.109026193618774
50|0.01|2|64|0.499797656457086|0.5554089709762533|0.5597439544807966|0.5590692320591992|0.5092137132265904|0.5570291777188329|0.5611664295874822|0.5605882784977473|1.1083822621335422|11.609262704849243
100|0.01|2|64|0.5188594299173023|0.5351648351648352|0.5455192034139402|0.5354498246368771|0.49616053127320625|0.5097826086956522|0.5128022759601707|0.5009138503648405|3.2554460639271703|22.95173931121826
150|0.01|2|64|0.5557466577905299|0.36477987421383645|0.4694167852062589|0.37600333154857524|0.560894277522263|0.3850267379679144|0.4694167852062589|0.3868301979445568|0.9161049676734443|34.62240934371948
200|0.01|2|64|0.5971643575896028|0.6831683168316832|0.5789473684210527|0.5418672901681825|0.5647003595644757|0.6349206349206349|0.5604551920341394|0.5242228515483833|2.93940789215106|46.80810284614563
50|0.01|4|64|0.5295806025386021|0.45351473922902497|0.47083926031294454|0.4518035920913619|0.540692298197726|0.46258503401360546|0.47652916073968704|0.4576981771226376|262.36166953059|28.502703189849854
100|0.01|4|64|0.5544213075844431|0.5433673469387755|0.5483641536273115|0.5468602098691806|0.5350732180110035|0.5305105853051059|0.534850640113798|0.5324856775043776|8.06830335055082|56.11455988883972
150|0.01|4|64|0.4689271138324069|0.5177725118483413|0.5213371266002845|0.5164743185203543|0.44683322238162404|0.5022321428571429|0.5028449502133713|0.4932972844218898|86.59287880832369|82.17411303520203
200|0.01|4|64|0.4706429870763179|0.4474708171206226|0.4615931721194879|0.45168524275996014|0.4760536534138391|0.4527938342967245|0.465149359886202|0.4558297048863086|6.550239968569038|110.84157824516296
50|0.01|6|64|0.5246282443257811|0.4616858237547893|0.47155049786628733|0.4626452168769209|0.5387336127023182|0.4851301115241636|0.48862019914651494|0.4814791258358718|50.963590069833046|45.852394580841064
100|0.01|6|64|0.4157401018597395|0.5003663003663004|0.5007112375533428|0.3584965994883633|0.4378572628179576|0.4985207100591716|0.4971550497866287|0.3610056343551025|12.691211978746775|88.20902276039124
150|0.01|6|64|0.5167570805064253|0.5195618153364632|0.5177809388335705|0.516779707412026|0.529717184430069|0.5312977099236641|0.5291607396870555|0.5286113367623315|48.2748918676549|134.57942986488342
200|0.01|6|64|0.5326956813817636|0.5686015831134564|0.5739687055476529|0.5733157835273996|0.5468536590794582|0.5792276964047937|0.5846372688477952|0.5841525991981897|89.96006810933977|181.5686821937561
50|0.1|1|64|0.4626969561460839|0.27941176470588236|0.457325746799431|0.3519316493762335|0.44902055608052466|0.3115942028985507|0.46301564722617355|0.35960246402805|511.90396547317505|4.881098747253418
100|0.1|1|64|0.514154942544551|0.7692307692307693|0.5149359886201992|0.37569696732945296|0.5099866655605219|0.7105263157894737|0.5113798008534851|0.37057534450098434|0.7023785822093487|9.699287176132202
150|0.1|1|64|0.4240007769992048|0.45949214026602175|0.4523470839260313|0.4480540005913962|0.4035478916814546|0.44165621079046424|0.43385490753911804|0.4313130081300813|0.7028796672821009|14.514517307281494
200|0.1|1|64|0.4841231139052506|0.3448275862068966|0.45519203413940257|0.3763183070077298|0.48659575199966004|0.37142857142857144|0.4615931721194879|0.386117210476258|1779.9655887484494|19.238862991333008
50|0.1|2|64|0.4815351399913802|0.2751677852348993|0.4523470839260313|0.3516934942991281|0.4781276747287079|0.30246913580246915|0.4544807965860597|0.35967770187423365|35636.69172823429|11.106253623962402
100|0.1|2|64|0.382324077465202|0.4180645161290323|0.4096728307254623|0.4081207028420837|0.35642005710134783|0.40965346534653463|0.3961593172119488|0.3927727538405269|288966.8855875425|22.283427715301514
150|0.1|2|64|0.41974751572715185|0.4984520123839009|0.4971550497866287|0.3901264789881681|0.42036466353303964|0.4980453479280688|0.49644381223328593|0.3948865086987709|11503.574748158455|33.54716086387634
200|0.1|2|64|0.6462711120194089|0.5555555555555556|0.5007112375533428|0.3398796147672552|0.6224795582435771|0.47368421052631576|0.4992887624466572|0.3440443213296399|1478298.4575890303|45.02180290222168
50|0.1|4|64|0.5089992290711015|0.5238095238095238|0.5256045519203414|0.524929496911643|0.5286103652503293|0.5282258064516129|0.5298719772403983|0.52947186423344|1261009.2701995969|27.35543465614319
100|0.1|4|64|0.491152528586084|0.5291622481442205|0.5391180654338549|0.525286103428656|0.49924627030264523|0.5328142380422692|0.5419630156472262|0.5328855459601118|7369804.111879468|56.27854561805725
150|0.1|4|64|0.5771343702765429|0.6036789297658863|0.5881934566145093|0.5858838921951297|0.5790262824027891|0.6147110332749562|0.5931721194879089|0.5895544173456118|3857671.6106165648|84.90025615692139
200|0.1|4|64|0.6106202031933858|0.7692307692307693|0.6244665718349929|0.5952085986983302|0.6164132988270145|0.7469512195121951|0.6152204836415363|0.5857523999148246|3670897.882858455|112.3045961856842
50|0.1|6|64|0.46811369278989257|0.47794117647058826|0.4701280227596017|0.45297114372778857|0.4823566547756111|0.4892008639308855|0.48577524893314367|0.47250567820053585|51728786192.57327|43.923914194107056
100|0.1|6|64|0.6080909089069604|0.6129629629629629|0.5867709815078236|0.5811414539650213|0.5927633855312227|0.6349514563106796|0.5988620199146515|0.5915594810588969|39823615866.14003|87.68668150901794
