Epochs|Learning rate|Layers|Channels|Validation AUC|Validation Precision|Validation Accuracy|Validation F1|Test AUC|Test Precision|Test Accuracy|Test F1|Loss|Duration
200|0.001|4|16|0.6801734013162328|0.6685714285714286|0.6398104265402843|0.6371699436613345|0.7079805035825789|0.68|0.6492890995260664|0.6467181030386678|82.81504872441292|32.65367293357849
50|0.001|6|16|0.70546483681858|0.7071428571428572|0.6374407582938388|0.6268788682581786|0.7360571415736394|0.7890625|0.6753554502369669|0.6622915388884021|29.582378089427948|13.287569761276245
100|0.001|6|16|0.7584286067249163|0.6882352941176471|0.6516587677725119|0.6483393139572456|0.7779924080770872|0.7610062893081762|0.6966824644549763|0.6920059299806136|52.11181104183197|25.91498851776123
150|0.001|6|16|0.7124952269715416|0.6825396825396826|0.6635071090047393|0.6625900900900901|0.735383302261854|0.6927083333333334|0.6753554502369669|0.6746960157098405|71.31471639871597|40.3008337020874
200|0.001|6|16|0.7719727768918039|0.7277227722772277|0.7180094786729858|0.7178811593063038|0.7954673075627233|0.7623762376237624|0.7511848341232228|0.751071611152621|74.29408083856106|51.549386978149414
50|0.01|1|16|0.7846184946429775|0.75|0.7227488151658767|0.7219227844893132|0.7925248759012601|0.7580645161290323|0.7274881516587678|0.7265283812035457|25.809691667556763|1.9251859188079834
100|0.01|1|16|0.7459850407672783|0.6938775510204082|0.6800947867298578|0.6796900915894051|0.7658408391545564|0.7089201877934272|0.7109004739336493|0.7108939802336028|35.28651785105467|3.9174160957336426
150|0.01|1|16|0.7324184092899979|0.6844660194174758|0.6800947867298578|0.6800498711101377|0.7579344578962737|0.7156862745098039|0.7085308056872038|0.7084505855590193|37.6464155910071|5.764886379241943
200|0.01|1|16|0.7326205610835336|0.6714975845410628|0.6682464454976303|0.6682166363411731|0.743671525796815|0.7095238095238096|0.7085308056872038|0.7085291689830022|35.44791829813039|7.481221437454224
50|0.01|2|16|0.7738595269648032|0.7386363636363636|0.6990521327014217|0.6969676408890698|0.7842366523662991|0.75|0.7085308056872038|0.7065119671602802|26.436615645885468|3.6126720905303955
100|0.01|2|16|0.7406392488937805|0.6865671641791045|0.6777251184834123|0.6775440489032722|0.7314076503223198|0.6728971962616822|0.6753554502369669|0.6753390425382564|41.093370385468006|7.023858070373535
150|0.01|2|16|0.6927068125154421|0.6363636363636364|0.6350710900473934|0.635062893081761|0.7321713348756766|0.68|0.6706161137440758|0.6703921601681249|33.40977270225994|10.434461116790771
200|0.01|2|16|0.7213899058871094|0.660377358490566|0.6611374407582938|0.6611355379233279|0.7204689921610026|0.6945812807881774|0.6872037914691943|0.6870913380519044|48.80075765377842|13.81737995147705
50|0.01|4|16|0.7480964039442061|0.7272727272727273|0.6777251184834123|0.6738497908710674|0.7618427259046292|0.7239263803680982|0.6729857819905213|0.6686995107520765|28.7074573636055|8.21021556854248
100|0.01|4|16|0.7668515981222344|0.7109004739336493|0.7109004739336493|0.7109004739336493|0.7876956941667977|0.7277227722772277|0.7180094786729858|0.7178811593063038|33.656851006671786|16.330737590789795
150|0.01|4|16|0.7379438916466388|0.6945812807881774|0.6872037914691943|0.6870913380519044|0.7559354012713101|0.7305699481865285|0.7109004739336493|0.7103735373537353|37.23152654862497|24.39545702934265
200|0.01|4|16|0.7044091552301162|0.645320197044335|0.6398104265402843|0.6396809347264352|0.7364389838503178|0.6826923076923077|0.6800947867298578|0.6800786185595957|45.77226646034978|33.1953387260437
50|0.01|6|16|0.7474225646324206|0.7396449704142012|0.6919431279620853|0.6888611615245008|0.768693425574448|0.727810650887574|0.6824644549763034|0.6792876588021779|27.330319553613663|13.03757357597351
100|0.01|6|16|0.7661777588104489|0.7253886010362695|0.7061611374407583|0.7056255625562555|0.7814739111879787|0.745|0.7322274881516587|0.7320454251726481|44.249283730983734|26.233712196350098
150|0.01|6|16|0.805125671031648|0.6834532374100719|0.7417061611374408|0.7350269304991504|0.8093708586958963|0.708185053380783|0.7772511848341233|0.7709488174427197|61.0828502625227|39.236095666885376
200|0.01|6|16|0.7640214730127355|0.6991150442477876|0.7132701421800948|0.7129074154245778|0.7576649221715596|0.693069306930693|0.6848341232227488|0.6846907074599866|52.00975954765454|52.56268644332886
50|0.1|1|16|0.7740841400687316|0.7545454545454545|0.6327014218009479|0.6103834217877927|0.772691538824375|0.7520661157024794|0.6445497630331753|0.6276120105421686|153.02338284254074|1.9090211391448975
100|0.1|1|16|0.7750724377260167|0.7258064516129032|0.6990521327014217|0.6979922122856548|0.7658408391545564|0.7219251336898396|0.6966824644549763|0.6956982220519639|329.5118128657341|3.828913688659668
150|0.1|1|16|0.7782394824914085|0.7282051282051282|0.7109004739336493|0.7104842881885867|0.7776330271108017|0.7156862745098039|0.7085308056872038|0.7084505855590193|140.20869101583958|5.7605836391448975
200|0.1|1|16|0.7120909233844702|0.6568627450980392|0.6516587677725119|0.651562894936389|0.7441207520046719|0.702020202020202|0.6895734597156398|0.6892785880898182|166.61749848164618|7.688216924667358
50|0.1|2|16|0.7445025942813503|0.6666666666666666|0.6800947867298578|0.6795747911921032|0.7427281507603154|0.6594827586206896|0.6753554502369669|0.6745495178532225|270.9693065881729|3.705416679382324
100|0.1|2|16|0.764987309359628|0.71|0.6990521327014217|0.6988475132471357|0.785157566092406|0.7192118226600985|0.7109004739336493|0.7107965397146387|364.93265494704247|7.404056787490845
150|0.1|2|16|0.7312279598391771|0.681592039800995|0.6729857819905213|0.6728020496224381|0.754026189887918|0.7040816326530612|0.6895734597156398|0.6891807555423116|266.06838278472424|11.078580141067505
200|0.1|2|16|0.7034208575728308|0.6714285714285714|0.6706161137440758|0.6706142641352628|0.7114395453830777|0.6571428571428571|0.6563981042654028|0.6563961748173603|193.54485706426203|14.773585081100464
50|0.1|4|16|0.41364749219469465|0.4975369458128079|0.495260663507109|0.35822760408113724|0.42321601042204804|0.5|0.5|0.35328254032814504|1915.8833764195442|8.776000499725342
100|0.1|4|16|0.7967925248759012|0.73|0.7180094786729858|0.7178177486331428|0.794456548595045|0.7253886010362695|0.7061611374407583|0.7056255625562555|988.7884891629219|17.133137226104736
150|0.1|4|16|0.7526785112643471|0.7195767195767195|0.6966824644549763|0.6958558558558559|0.795355001010759|0.7537688442211056|0.7393364928909952|0.739125547937507|1253.0051275193691|25.83302068710327
200|0.1|4|16|0.7676152826755913|0.7388888888888889|0.7037914691943128|0.7021843577626847|0.7586756811392376|0.702020202020202|0.6895734597156398|0.6892785880898182|755.9912785440683|34.67825937271118
50|0.1|6|16|0.6610812874823118|0.7605633802816901|0.5876777251184834|0.5366850912394941|0.716560724152647|0.8571428571428571|0.6303317535545023|0.5888788968824941|3142.8290410637856|13.810410022735596
100|0.1|6|16|0.758900294243166|0.7123287671232876|0.7203791469194313|0.7202786203797327|0.767794973158734|0.6933962264150944|0.6943127962085308|0.6943110796651|2489.555326759815|27.61404848098755
150|0.1|6|16|0.7726241548931965|0.7407407407407407|0.6848341232227488|0.6805268580340729|0.7757013544170168|0.7175141242937854|0.6824644549763034|0.6803897630674625|12750.446558088064|41.591853618621826
200|0.1|6|16|0.47815637564295504|0.46923076923076923|0.4431279620853081|0.32095341782899556|0.4305159362997238|0.47103274559193953|0.44549763033175355|0.3118030776092774|132743605.78398931|54.094619035720825
50|0.001|1|32|0.7667168302598774|0.7426900584795322|0.6966824644549763|0.6939325944561546|0.7918959592102603|0.7575757575757576|0.7014218009478673|0.6978314238952537|27.773090660572052|2.2818961143493652
100|0.001|1|32|0.7705127917162687|0.75|0.7085308056872038|0.7065119671602802|0.801127557781721|0.7142857142857143|0.6848341232227488|0.6833386932065018|45.149177730083466|4.553618431091309
150|0.001|1|32|0.7355405314346037|0.6842105263157895|0.6658767772511849|0.6650473139949225|0.7753644347611239|0.7070707070707071|0.6943127962085308|0.694022426439592|51.53461942076683|6.811070919036865
200|0.001|1|32|0.7491296242222771|0.6834170854271356|0.6729857819905213|0.6727211419579634|0.774757979380517|0.7295918367346939|0.7132701421800948|0.7129074154245778|51.69617982581258|9.026650190353394
50|0.001|2|32|0.7248264863772151|0.7361111111111112|0.6611374407582938|0.6523747803796192|0.7602030502459514|0.7567567567567568|0.6800947867298578|0.6728024581454787|27.857882499694824|4.502755641937256
100|0.001|2|32|0.749286853395027|0.7055837563451777|0.6919431279620853|0.6916037057024644|0.7772511848341231|0.7365591397849462|0.7085308056872038|0.7075042685916184|43.07008373737335|8.963446855545044
150|0.001|2|32|0.7694571101278048|0.7120418848167539|0.6919431279620853|0.6912496341820311|0.7504099189146695|0.6965174129353234|0.6872037914691943|0.6870280474649407|50.7090465053916|13.43346381187439
200|0.001|2|32|0.7436939871072078|0.7081081081081081|0.6824644549763034|0.6812545093795095|0.7795871611149795|0.7277486910994765|0.7061611374407583|0.7054996510659373|55.09050777927041|18.208730936050415
50|0.001|4|32|0.7234338851328587|0.7394366197183099|0.6611374407582938|0.6518292436664493|0.7555984816154175|0.7432432432432432|0.6706161137440758|0.6631077161646038|29.00549265742302|10.533281087875366
100|0.001|4|32|0.7043193099885448|0.6744186046511628|0.6421800947867299|0.6390976591924695|0.7169650277397184|0.6850828729281768|0.6587677725118484|0.6570344952140148|50.7605966925621|21.059800386428833
150|0.001|4|32|0.7625390265268075|0.7037037037037037|0.6824644549763034|0.681599099099099|0.7842141910559062|0.7457627118644068|0.7061611374407583|0.7042412732863086|57.55381265282631|31.53994870185852
200|0.001|4|32|0.7229621976146088|0.6878306878306878|0.6682464454976303|0.6673423423423424|0.743087531726601|0.7106598984771574|0.6966824644549763|0.6963482640762726|66.32944977656007|41.34565305709839
50|0.001|6|32|0.7262640102423574|0.6717948717948717|0.6587677725118484|0.6582765368783319|0.7407515554457447|0.6914893617021277|0.6706161137440758|0.6696347610599533|28.889781892299652|16.282349109649658
100|0.001|6|32|0.8299454190157454|0.7844311377245509|0.7251184834123223|0.7220973272475418|0.8363918150984929|0.7764705882352941|0.7227488151658767|0.7201068009047464|47.2390860915184|32.388871908187866
150|0.001|6|32|0.7243323375485726|0.6770833333333334|0.6611374407582938|0.6604491258869138|0.7607421216953797|0.7087378640776699|0.7037914691943128|0.7037498806575349|69.00581267476082|49.131558895111084
200|0.001|6|32|0.7612587318344152|0.7087378640776699|0.7037914691943128|0.7037498806575349|0.8186473798881428|0.7352941176470589|0.7274881516587678|0.7274131490998961|71.57644101977348|65.66136503219604
50|0.01|1|32|0.7577098447923453|0.6915422885572139|0.6824644549763034|0.6822860481841064|0.771051863165697|0.7282608695652174|0.6990521327014217|0.6978151165741029|25.30542480945587|2.2419517040252686
100|0.01|1|32|0.7381235821297815|0.6731707317073171|0.6682464454976303|0.6681793673616103|0.7552166393387391|0.7272727272727273|0.7251184834123223|0.7251123090745732|32.963892262429|4.497232913970947
150|0.01|1|32|0.7332944003953191|0.6682027649769585|0.6729857819905213|0.6729196621135873|0.7484333236000988|0.6995305164319249|0.7014218009478673|0.7014150943396227|34.551511045196094|6.867440462112427
200|0.01|1|32|0.704723613575616|0.6391752577319587|0.6279620853080569|0.6273573497567423|0.7493991599469912|0.7121951219512195|0.7061611374407583|0.7061017253774262|33.52412299410207|9.158319473266602
50|0.01|2|32|0.7758585835897667|0.7471264367816092|0.7037914691943128|0.7014967603202897|0.7828215898115496|0.7443181818181818|0.7037914691943128|0.7017398040246751|26.93676370382309|4.341786861419678
100|0.01|2|32|0.7189865456750746|0.6714975845410628|0.6682464454976303|0.6682166363411731|0.7564969340311315|0.711340206185567|0.6943127962085308|0.6938159115835654|33.755549455061555|8.706188917160034
150|0.01|2|32|0.7389546506143168|0.6778846153846154|0.6753554502369669|0.6753390425382564|0.7705577143370544|0.6883720930232559|0.6919431279620853|0.6919154480310893|29.19339079572819|13.410999059677124
200|0.01|2|32|0.7358774510904966|0.6759259259259259|0.6800947867298578|0.6800498711101377|0.7467038026998495|0.7164179104477612|0.7061611374407583|0.7059960445882776|43.51107470446732|17.6049063205719
50|0.01|4|32|0.7570135441701669|0.7547169811320755|0.6279620853080569|0.6034095738631262|0.7738370656544103|0.8173076923076923|0.6563981042654028|0.6327902301437274|27.342458486557007|10.116700410842896
100|0.01|4|32|0.7082500393072931|0.65625|0.6421800947867299|0.6414532727896782|0.7512634487095977|0.6820512820512821|0.6682464454976303|0.6677688552983783|36.748972330242395|20.53830122947693
150|0.01|4|32|0.7794748545630152|0.7450980392156863|0.7369668246445498|0.7368944308703345|0.7885941465825116|0.7611940298507462|0.7488151658767772|0.7486740381157857|45.92234565317631|30.842949628829956
200|0.01|4|32|0.7379663529570315|0.6695652173913044|0.6848341232227488|0.6841939422584584|0.7713887828215897|0.6982758620689655|0.7180094786729858|0.7173094352155729|36.820861214233446|41.65343499183655
50|0.01|6|32|0.7570360054805596|0.7466666666666667|0.5876777251184834|0.5398902173095722|0.7708272500617686|0.9|0.6137440758293838|0.5570281357263834|28.897401332855225|16.31794571876526
100|0.01|6|32|0.7655263808090563|0.7044334975369458|0.6966824644549763|0.6965734187169981|0.8240605556928191|0.7632850241545893|0.7582938388625592|0.7582721207628547|38.09006084501743|32.29952692985535
150|0.01|6|32|0.7527683565059186|0.7064676616915423|0.6966824644549763|0.696512046026609|0.7613485770759867|0.6923076923076923|0.7014218009478673|0.7012540453074434|45.138794109690934|48.795931339263916
200|0.01|6|32|0.7419644662069586|0.705607476635514|0.7085308056872038|0.7085160746876317|0.7559129399609174|0.705607476635514|0.7085308056872038|0.7085160746876317|51.50800927079399|66.10822463035583
50|0.1|1|32|0.7718829316502325|0.7872340425531915|0.6919431279620853|0.6832270879526978|0.7756339704858382|0.7588652482269503|0.6729857819905213|0.6637333702882483|599.0484810471535|2.5094614028930664
100|0.1|1|32|0.7776105658004087|0.7237569060773481|0.6919431279620853|0.6903783637348744|0.768378967228948|0.7252747252747253|0.6943127962085308|0.6928623415311181|350.0011080801487|4.637521982192993
150|0.1|1|32|0.7931537925922597|0.7986577181208053|0.7109004739336493|0.7045224977043159|0.7867523191302981|0.75|0.6753554502369669|0.6679550871550411|634.4970864206553|6.815416097640991
200|0.1|1|32|0.762471642595629|0.7044334975369458|0.6966824644549763|0.6965734187169981|0.7592821365198446|0.7106598984771574|0.6966824644549763|0.6963482640762726|479.96043917536736|9.09604287147522
50|0.1|2|32|0.7225354327171447|0.6741573033707865|0.6469194312796208|0.6447470267521681|0.7393364928909953|0.7169811320754716|0.6635071090047393|0.6583190785722431|1244.6562708616257|4.588875770568848
100|0.1|2|32|0.7625390265268075|0.7225433526011561|0.6824644549763034|0.6798686594202898|0.7788459378720154|0.7386363636363636|0.6990521327014217|0.6969676408890698|2431.061677277088|9.347184181213379
150|0.1|2|32|0.7597313627277015|0.6878048780487804|0.6824644549763034|0.6824002516175414|0.739965409581995|0.6984924623115578|0.6872037914691943|0.6869506575250084|1167.9814327955246|13.69342851638794
200|0.1|2|32|0.7532175827137756|0.7407407407407407|0.7156398104265402|0.7148648648648648|0.764246086116664|0.6995073891625616|0.6919431279620853|0.6918323783844511|1226.1343330815434|18.240570783615112
50|0.1|4|32|0.6361043103254643|0.5897435897435898|0.533175355450237|0.48169207269553294|0.6519170728420295|0.7230769230769231|0.5687203791469194|0.51007858746683|18735.088798344135|10.956202030181885
100|0.1|4|32|0.7634374789425215|0.7091836734693877|0.6943127962085308|0.6939260875187648|0.787650771546012|0.717948717948718|0.7014218009478673|0.7009919697685404|7682.049597799778|21.49527907371521
150|0.1|4|32|0.6698861211563082|0.5886792452830188|0.6113744075829384|0.604905005480453|0.7213225219559309|0.6311475409836066|0.6516587677725119|0.6495155230373739|90344.9884634018|31.76926851272583
200|0.1|4|32|0.7740841400687316|0.696969696969697|0.6848341232227488|0.6845347497400445|0.8033063048898272|0.7422680412371134|0.7227488151658767|0.7222981523664895|13451.866433531046|43.212003231048584
50|0.1|6|32|0.5855214393207699|0.5384615384615384|0.5355450236966824|0.5348763974177295|0.5089508321915501|0.4876847290640394|0.4881516587677725|0.48796764408493426|603756.0022824407|16.850048303604126
100|0.1|6|32|0.474607488600885|0.5152284263959391|0.5284360189573459|0.4192191984508455|0.5613530693380652|0.5268542199488491|0.5497630331753555|0.4496307075588259|1704019.9175009727|33.44995427131653
150|0.1|6|32|0.4655780418229599|0.46113989637305697|0.42890995260663506|0.31030320292420266|0.4711484468003863|0.467005076142132|0.43838862559241704|0.30831633182336876|162244234283.92435|50.74885010719299
200|0.1|6|32|0.511174501920442|0.5168539325842697|0.514218009478673|0.5112291307664059|0.5047505671480874|0.5028901734104047|0.5023696682464455|0.49830163043478265|242965155746.21045|66.37352776527405
50|0.001|1|64|0.7728487679971249|0.7303370786516854|0.6943127962085308|0.692431989604226|0.7905033579659038|0.7484662576687117|0.6919431279620853|0.6879053362157241|26.6614391207695|3.199712038040161
100|0.001|1|64|0.7723546191684822|0.717391304347826|0.6895734597156398|0.6882974824504525|0.7825969767076212|0.7421052631578947|0.7180094786729858|0.7173094352155729|37.863237485289574|6.292796611785889
150|0.001|1|64|0.7530828148514186|0.7076923076923077|0.6919431279620853|0.6914996513484941|0.7757687383481952|0.7411167512690355|0.7251184834123223|0.7248156143191221|44.93660794943571|9.496166229248047
200|0.001|1|64|0.7092607982749713|0.6526315789473685|0.6374407582938388|0.6365407024200221|0.7728712293075177|0.7323232323232324|0.7180094786729858|0.7177416181884607|42.07040805043653|12.72665524482727
50|0.001|2|64|0.7625165652164148|0.7078651685393258|0.6753554502369669|0.6733580044634029|0.7986118910177219|0.7730061349693251|0.7109004739336493|0.7071111616793719|27.021799862384796|6.643611431121826
100|0.001|2|64|0.771343860200804|0.7315789473684211|0.7085308056872038|0.7078072313572729|0.7394937220637452|0.7076923076923077|0.6919431279620853|0.6914996513484941|35.62971269339323|13.182933807373047
150|0.001|2|64|0.7513532939511691|0.7268041237113402|0.7085308056872038|0.7080570319750275|0.7438961389007435|0.69377990430622|0.6919431279620853|0.6919362084456424|37.93937399284914|19.885735511779785
200|0.001|2|64|0.742481076345994|0.6884422110552764|0.6777251184834123|0.6774643138136451|0.7998921857101142|0.7422680412371134|0.7227488151658767|0.7222981523664895|38.25386077631265|26.80679154396057
50|0.001|4|64|0.7492419307742413|0.6756756756756757|0.6540284360189573|0.6527101370851371|0.784551110711799|0.757396449704142|0.7061611374407583|0.7032214156079855|27.769493371248245|16.411489248275757
100|0.001|4|64|0.7662226814312346|0.7403314917127072|0.7061611374407583|0.7046685931009572|0.7973315963253296|0.7580645161290323|0.7274881516587678|0.7265283812035457|43.75742670893669|32.04829978942871
150|0.001|4|64|0.7499382313964196|0.69377990430622|0.6919431279620853|0.6919362084456424|0.7683115832977696|0.6952380952380952|0.6943127962085308|0.6943110796651|48.10217504389584|47.258843421936035
200|0.001|4|64|0.767660205296377|0.7170731707317073|0.7109004739336493|0.7108420201294032|0.8051930549628264|0.7745098039215687|0.7654028436018957|0.7653382761816496|43.60877553455066|63.11809492111206
50|0.001|6|64|0.6992879764605467|0.7133333333333334|0.6516587677725119|0.6442249789232808|0.7335190134992475|0.7483870967741936|0.6824644549763034|0.6767725266936462|28.733571976423264|24.290762424468994
100|0.001|6|64|0.7354282248826396|0.6833333333333333|0.6563981042654028|0.6545338550047142|0.7650322319804137|0.7368421052631579|0.6919431279620853|0.6891502912445321|46.748666882514954|48.54355025291443
150|0.001|6|64|0.723074504166573|0.6565656565656566|0.6469194312796208|0.6465840429418543|0.7686260416432695|0.7422680412371134|0.7227488151658767|0.7222981523664895|63.50434225797653|72.9363579750061
200|0.001|6|64|0.8127849778756092|0.7614213197969543|0.7440758293838863|0.7437938478143551|0.797848206464365|0.7302325581395349|0.7345971563981043|0.7345733090729385|62.270204696804285|98.29655504226685
50|0.01|1|64|0.7721749286853394|0.7314285714285714|0.6919431279620853|0.6896848202366677|0.7935356348689383|0.7584269662921348|0.7180094786729858|0.7162744710302551|28.99344712495804|3.1325480937957764
100|0.01|1|64|0.7355405314346039|0.6965174129353234|0.6872037914691943|0.6870280474649407|0.7436939871072079|0.7116279069767442|0.7156398104265402|0.7156142597210056|32.259351341519505|6.323269367218018
150|0.01|1|64|0.7344623885357472|0.7040816326530612|0.6895734597156398|0.6891807555423116|0.750454841535455|0.7263681592039801|0.7156398104265402|0.7154800431499461|31.51600683259312|9.670207262039185
200|0.01|1|64|0.7273646144516072|0.6745283018867925|0.6753554502369669|0.6753536272412302|0.7459401181464926|0.6990291262135923|0.6943127962085308|0.694269876838576|34.351571913517546|12.839715719223022
50|0.01|2|64|0.7673008243300914|0.6989795918367347|0.6848341232227488|0.6844354235658584|0.777116416971766|0.7486910994764397|0.7251184834123223|0.7244996735778122|26.709373384714127|6.622677564620972
100|0.01|2|64|0.7364614451607107|0.681592039800995|0.6729857819905213|0.6728020496224381|0.7562723209272028|0.7067307692307693|0.7037914691943128|0.7037764986662922|33.154447469860315|13.546344757080078
150|0.01|2|64|0.7097324857932212|0.6591928251121076|0.6682464454976303|0.6679779701022817|0.7508142225017407|0.6878048780487804|0.6824644549763034|0.6824002516175414|36.69823829527013|20.427561283111572
200|0.01|2|64|0.7428179960018867|0.6901408450704225|0.6919431279620853|0.6919362084456424|0.7696143393005548|0.7298578199052133|0.7298578199052133|0.7298578199052133|31.95874278296833|27.799182415008545
50|0.01|4|64|0.7736798364816604|0.717948717948718|0.7014218009478673|0.7009919697685404|0.7694571101278048|0.717391304347826|0.6895734597156398|0.6882974824504525|31.074861258268356|15.688981533050537
100|0.01|4|64|0.7839895779519777|0.7058823529411765|0.7156398104265402|0.7154800431499461|0.7792727027694796|0.7358490566037735|0.7369668246445498|0.736965347618807|41.923505291342735|31.436418294906616
150|0.01|4|64|0.7937602479728667|0.751269035532995|0.7345971563981043|0.7343047310667387|0.7737696817232317|0.7336683417085427|0.7203791469194313|0.7201528605147802|65.18634655699134|47.57157826423645
200|0.01|4|64|0.7856067923002629|0.7122641509433962|0.7132701421800948|0.7132685320889698|0.7798566968396936|0.7247706422018348|0.7322274881516587|0.7321537899851153|86.59114502370358|64.05231261253357
50|0.01|6|64|0.7783068664225872|0.6964285714285714|0.7085308056872038|0.7082539414889133|0.7911771972776893|0.7259615384615384|0.7227488151658767|0.7227348027516496|31.481194019317627|25.20789361000061
100|0.01|6|64|0.7100694054491139|0.6776315789473685|0.6279620853080569|0.620544893272166|0.7533523505761327|0.7530864197530864|0.6943127962085308|0.6901350728300404|50.711139380931854|51.39723563194275
150|0.01|6|64|0.709440488758114|0.7209302325581395|0.590047393364929|0.5506189253904061|0.6482334179376024|0.5757575757575758|0.5355450236966824|0.5003503684909991|81.65854987129569|74.52960872650146
200|0.01|6|64|0.7510837582264549|0.6402877697841727|0.6848341232227488|0.6766842362971284|0.7643583926686284|0.6496350364963503|0.6943127962085308|0.6873445711167906|144.8103492408991|102.30846643447876
50|0.1|1|64|0.7120460007636845|0.6171003717472119|0.6492890995260664|0.64253663003663|0.7220412838885021|0.6133828996282528|0.6445497630331753|0.637706043956044|1460.7140095233917|3.3763070106506348
100|0.1|1|64|0.7881449203746547|0.7122641509433962|0.7132701421800948|0.7132685320889698|0.7719727768918038|0.7107843137254902|0.7037914691943128|0.7037099446738001|2868.1634370982647|6.680012464523315
150|0.1|1|64|0.7637519372880214|0.6965174129353234|0.6872037914691943|0.6870280474649407|0.7582489162417736|0.6958762886597938|0.6800947867298578|0.6795747911921032|1706.9792601764202|10.169785499572754
200|0.1|1|64|0.7522966689876688|0.7029702970297029|0.6943127962085308|0.6941736937017916|0.7651445385323781|0.7055837563451777|0.6919431279620853|0.6916037057024644|2048.731149509549|13.43649435043335
50|0.1|2|64|0.6455380606904607|0.5459610027855153|0.5781990521327014|0.5190421308746318|0.6491094090429236|0.5196629213483146|0.533175355450237|0.47068299174195677|9195.260831534863|7.121126651763916
100|0.1|2|64|0.7270276947957144|0.6548223350253807|0.6445497630331753|0.644158121964382|0.7538240380943824|0.69|0.6800947867298578|0.6798772778611285|8601.628828048706|14.476139068603516
150|0.1|2|64|0.7604725859706656|0.7329842931937173|0.7109004739336493|0.710249656693906|0.7490622402910985|0.6802030456852792|0.6682464454976303|0.6678809138334233|17156.01425729692|21.82185673713684
200|0.1|2|64|0.7411783203432087|0.7046632124352331|0.6872037914691943|0.6866336633663366|0.7673008243300915|0.7272727272727273|0.7014218009478673|0.700452937332402|13616.438841342926|29.149190664291382
50|0.1|4|64|0.4565935176658206|0.4931506849315068|0.4976303317535545|0.43747484909456746|0.5608813818198154|0.6666666666666666|0.5497630331753555|0.4866180048661801|833999.2407076359|16.96173405647278
100|0.1|4|64|0.5153972282742976|0.47214854111405835|0.45023696682464454|0.34959608843537415|0.4934749893308776|0.4742268041237113|0.45260663507109006|0.3357500596231815|1128087.8668077588|33.16859817504883
150|0.1|4|64|0.7739044495855888|0.7016574585635359|0.6729857819905213|0.6713247245800975|0.7677275892275555|0.7128205128205128|0.6966824644549763|0.6962458105585172|718101.1815145612|50.30042386054993
200|0.1|4|64|0.7029940926753666|0.6352941176470588|0.6635071090047393|0.6598087971478529|0.7528582017474901|0.6751054852320675|0.6966824644549763|0.6955266955266954|710930.6644513011|65.8855311870575
50|0.1|6|64|0.4901057927719504|0.501187648456057|0.5023696682464455|0.33857774062574636|0.4841760068282383|0.5|0.5|0.3333333333333333|203765840.58347005|25.86229181289673
100|0.1|6|64|0.39785719098852224|0.4943820224719101|0.490521327014218|0.4223190011396991|0.49179039105141387|0.5179640718562875|0.5284360189573459|0.48465527292810906|1339992417681.521|51.40498757362366
